Tech,Wind class,Year,CFc,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
ONSHORE,3,2049,0.533807137,1261.2056,39.1445,0
ONSHORE,3,2050,0.535107486,1263.7475,38.7752,0
ONSHORE,4,2010,0.3,1533.2335,51.331,0
ONSHORE,4,2011,0.3,1533.2335,51.331,0
ONSHORE,4,2012,0.3,1533.2335,51.331,0
ONSHORE,4,2013,0.3,1533.2335,51.331,0
ONSHORE,4,2014,0.438962986,1533.2335,51.331,0
ONSHORE,4,2015,0.438962986,1533.2335,51.331,0
ONSHORE,4,2016,0.438962986,1533.2335,51.331,0
ONSHORE,4,2017,0.442632952,1516.358,50.9617,0
ONSHORE,4,2018,0.446232868,1500.0735,50.5924,0
ONSHORE,4,2019,0.449762734,1484.38,50.2231,0
ONSHORE,4,2020,0.453222549,1469.2775,49.8538,0
ONSHORE,4,2021,0.456612314,1454.766,49.4845,0
ONSHORE,4,2022,0.45993203,1440.8455,49.1153,0
ONSHORE,4,2023,0.463181695,1427.516,48.746,0
ONSHORE,4,2024,0.466361309,1414.7775,48.3767,0
ONSHORE,4,2025,0.469470874,1402.63,48.0074,0
ONSHORE,4,2026,0.472510388,1391.0735,47.6381,0
ONSHORE,4,2027,0.475479853,1380.108,47.2688,0
ONSHORE,4,2028,0.478379267,1369.7335,46.8995,0
ONSHORE,4,2029,0.48120863,1359.95,46.5302,0
ONSHORE,4,2030,0.483967944,1350.7575,46.161,0
ONSHORE,4,2031,0.486657208,1342.156,45.7917,0
ONSHORE,4,2032,0.489276421,1334.1455,45.4224,0
ONSHORE,4,2033,0.491825584,1326.726,45.0531,0
ONSHORE,4,2034,0.494304697,1319.8975,44.6838,0
ONSHORE,4,2035,0.49671376,1313.66,44.3145,0
ONSHORE,4,2036,0.499052772,1308.0135,43.9452,0
ONSHORE,4,2037,0.501321735,1302.958,43.5759,0
ONSHORE,4,2038,0.503520647,1298.4935,43.2067,0
ONSHORE,4,2039,0.505649509,1294.62,42.8374,0
ONSHORE,4,2040,0.507708321,1291.3375,42.4681,0
ONSHORE,4,2041,0.509697082,1288.646,42.0988,0
ONSHORE,4,2042,0.511615794,1286.5455,41.7295,0
ONSHORE,4,2043,0.513464455,1285.036,41.3602,0
ONSHORE,4,2044,0.515243066,1284.1175,40.9909,0
ONSHORE,4,2045,0.516951627,1283.79,40.6216,0
ONSHORE,4,2046,0.518590138,1284.0535,40.2524,0
ONSHORE,4,2047,0.520158598,1284.908,39.8831,0
ONSHORE,4,2048,0.521657009,1286.3535,39.5138,0
ONSHORE,4,2049,0.523085369,1288.39,39.1445,0
ONSHORE,4,2050,0.524443679,1291.0175,38.7752,0
ONSHORE,5,2010,0.3,1550.1559,51.331,0
ONSHORE,5,2011,0.3,1550.1559,51.331,0
ONSHORE,5,2012,0.3,1550.1559,51.331,0
ONSHORE,5,2013,0.3,1550.1559,51.331,0
ONSHORE,5,2014,0.411686043,1550.1559,51.331,0
ONSHORE,5,2015,0.411686043,1550.1559,51.331,0
ONSHORE,5,2016,0.411686043,1550.1559,51.331,0
ONSHORE,5,2017,0.41598356,1536.9996,50.9617,0
ONSHORE,5,2018,0.420199047,1524.3311,50.5924,0
ONSHORE,5,2019,0.424332507,1512.1504,50.2231,0
ONSHORE,5,2020,0.428383937,1500.4575,49.8538,0
ONSHORE,5,2021,0.43235334,1489.2524,49.4845,0
ONSHORE,5,2022,0.436240713,1478.5351,49.1153,0
ONSHORE,5,2023,0.440046059,1468.3056,48.746,0
ONSHORE,5,2024,0.443769375,1458.5639,48.3767,0
ONSHORE,5,2025,0.447410664,1449.31,48.0074,0
ONSHORE,5,2026,0.450969923,1440.5439,47.6381,0
ONSHORE,5,2027,0.454447154,1432.2656,47.2688,0
ONSHORE,5,2028,0.457842357,1424.4751,46.8995,0
ONSHORE,5,2029,0.461155531,1417.1724,46.5302,0
ONSHORE,5,2030,0.464386677,1410.3575,46.161,0
ONSHORE,5,2031,0.467535794,1404.0304,45.7917,0
ONSHORE,5,2032,0.470602883,1398.1911,45.4224,0
ONSHORE,5,2033,0.473587943,1392.8396,45.0531,0
ONSHORE,5,2034,0.476490975,1387.9759,44.6838,0
ONSHORE,5,2035,0.479311978,1383.6,44.3145,0
ONSHORE,5,2036,0.482050953,1379.7119,43.9452,0
ONSHORE,5,2037,0.484707899,1376.3116,43.5759,0
ONSHORE,5,2038,0.487282817,1373.3991,43.2067,0
ONSHORE,5,2039,0.489775706,1370.9744,42.8374,0
ONSHORE,5,2040,0.492186567,1369.0375,42.4681,0
ONSHORE,5,2041,0.494515399,1367.5884,42.0988,0
ONSHORE,5,2042,0.496762203,1366.6271,41.7295,0
ONSHORE,5,2043,0.498926978,1366.1536,41.3602,0
ONSHORE,5,2044,0.501009725,1366.1679,40.9909,0
ONSHORE,5,2045,0.503010443,1366.67,40.6216,0
ONSHORE,5,2046,0.504929133,1367.6599,40.2524,0
ONSHORE,5,2047,0.506765794,1369.1376,39.8831,0
ONSHORE,5,2048,0.508520427,1371.1031,39.5138,0
ONSHORE,5,2049,0.510193032,1373.5564,39.1445,0
ONSHORE,5,2050,0.511783607,1376.4975,38.7752,0
ONSHORE,6,2010,0.3,1586.9811,51.331,0
ONSHORE,6,2011,0.3,1586.9811,51.331,0
ONSHORE,6,2012,0.3,1586.9811,51.331,0
ONSHORE,6,2013,0.3,1586.9811,51.331,0
ONSHORE,6,2014,0.368889121,1586.9811,51.331,0
ONSHORE,6,2015,0.368889121,1586.9811,51.331,0
ONSHORE,6,2016,0.368889121,1586.9811,51.331,0
ONSHORE,6,2017,0.37401469,1580.0764,50.9617,0
ONSHORE,6,2018,0.379042425,1573.4859,50.5924,0
ONSHORE,6,2019,0.383972325,1567.2096,50.2231,0
ONSHORE,6,2020,0.388804392,1561.2475,49.8538,0
ONSHORE,6,2021,0.393538625,1555.5996,49.4845,0
ONSHORE,6,2022,0.398175024,1550.2659,49.1153,0
ONSHORE,6,2023,0.40271359,1545.2464,48.746,0
ONSHORE,6,2024,0.407154321,1540.5411,48.3767,0
ONSHORE,6,2025,0.411497218,1536.15,48.0074,0
ONSHORE,6,2026,0.415742282,1532.0731,47.6381,0
ONSHORE,6,2027,0.419889512,1528.3104,47.2688,0
ONSHORE,6,2028,0.423938907,1524.8619,46.8995,0
ONSHORE,6,2029,0.427890469,1521.7276,46.5302,0
ONSHORE,6,2030,0.431744197,1518.9075,46.161,0
ONSHORE,6,2031,0.435500092,1516.4016,45.7917,0
ONSHORE,6,2032,0.439158152,1514.2099,45.4224,0
ONSHORE,6,2033,0.442718378,1512.3324,45.0531,0
ONSHORE,6,2034,0.446180771,1510.7691,44.6838,0
ONSHORE,6,2035,0.44954533,1509.52,44.3145,0
ONSHORE,6,2036,0.452812054,1508.5851,43.9452,0
ONSHORE,6,2037,0.455980945,1507.9644,43.5759,0
ONSHORE,6,2038,0.459052002,1507.6579,43.2067,0
ONSHORE,6,2039,0.462025225,1507.6656,42.8374,0
ONSHORE,6,2040,0.464900615,1507.9875,42.4681,0
ONSHORE,6,2041,0.46767817,1508.6236,42.0988,0
ONSHORE,6,2042,0.470357891,1509.5739,41.7295,0
ONSHORE,6,2043,0.472939779,1510.8384,41.3602,0
ONSHORE,6,2044,0.475423833,1512.4171,40.9909,0
ONSHORE,6,2045,0.477810053,1514.31,40.6216,0
ONSHORE,6,2046,0.480098439,1516.5171,40.2524,0
ONSHORE,6,2047,0.482288991,1519.0384,39.8831,0
ONSHORE,6,2048,0.484381709,1521.8739,39.5138,0
ONSHORE,6,2049,0.486376593,1525.0236,39.1445,0
ONSHORE,6,2050,0.488273644,1528.4875,38.7752,0
ONSHORE,7,2010,0.3,1632.2037,51.331,0
ONSHORE,7,2011,0.3,1632.2037,51.331,0
ONSHORE,7,2012,0.3,1632.2037,51.331,0
ONSHORE,7,2013,0.3,1632.2037,51.331,0
ONSHORE,7,2014,0.313597232,1632.2037,51.331,0
ONSHORE,7,2015,0.313597232,1632.2037,51.331,0
ONSHORE,7,2016,0.313597232,1632.2037,51.331,0
ONSHORE,7,2017,0.318915018,1630.9642,50.9617,0
ONSHORE,7,2018,0.324131301,1629.8815,50.5924,0
ONSHORE,7,2019,0.329246081,1628.9556,50.2231,0
ONSHORE,7,2020,0.334259358,1628.1865,49.8538,0
ONSHORE,7,2021,0.339171133,1627.5742,49.4845,0
ONSHORE,7,2022,0.343981404,1627.1187,49.1153,0
ONSHORE,7,2023,0.348690173,1626.82,48.746,0
ONSHORE,7,2024,0.353297439,1626.6781,48.3767,0
ONSHORE,7,2025,0.357803203,1626.693,48.0074,0
ONSHORE,7,2026,0.362207463,1626.8647,47.6381,0
ONSHORE,7,2027,0.366510221,1627.1932,47.2688,0
ONSHORE,7,2028,0.370711475,1627.6785,46.8995,0
ONSHORE,7,2029,0.374811227,1628.3206,46.5302,0
ONSHORE,7,2030,0.378809477,1629.1195,46.161,0
ONSHORE,7,2031,0.382706223,1630.0752,45.7917,0
ONSHORE,7,2032,0.386501467,1631.1877,45.4224,0
ONSHORE,7,2033,0.390195207,1632.457,45.0531,0
ONSHORE,7,2034,0.393787445,1633.8831,44.6838,0
ONSHORE,7,2035,0.39727818,1635.466,44.3145,0
ONSHORE,7,2036,0.400667413,1637.2057,43.9452,0
ONSHORE,7,2037,0.403955142,1639.1022,43.5759,0
ONSHORE,7,2038,0.407141369,1641.1555,43.2067,0
ONSHORE,7,2039,0.410226093,1643.3656,42.8374,0
ONSHORE,7,2040,0.413209314,1645.7325,42.4681,0
ONSHORE,7,2041,0.416091032,1648.2562,42.0988,0
ONSHORE,7,2042,0.418871247,1650.9367,41.7295,0
ONSHORE,7,2043,0.42154996,1653.774,41.3602,0
ONSHORE,7,2044,0.42412717,1656.7681,40.9909,0
ONSHORE,7,2045,0.426602877,1659.919,40.6216,0
ONSHORE,7,2046,0.428977081,1663.2267,40.2524,0
ONSHORE,7,2047,0.431249782,1666.6912,39.8831,0
ONSHORE,7,2048,0.433420981,1670.3125,39.5138,0
ONSHORE,7,2049,0.435490677,1674.0906,39.1445,0
ONSHORE,7,2050,0.43745887,1678.0255,38.7752,0
ONSHORE,8,2010,0.3,1667.8778,51.331,0
ONSHORE,8,2011,0.3,1667.8778,51.331,0
ONSHORE,8,2012,0.3,1667.8778,51.331,0
ONSHORE,8,2013,0.3,1667.8778,51.331,0
ONSHORE,8,2014,0.250451427,1667.8778,51.331,0
ONSHORE,8,2015,0.250451427,1667.8778,51.331,0
ONSHORE,8,2016,0.250451427,1667.8778,51.331,0
ONSHORE,8,2017,0.255157018,1670.1158,50.9617,0
ONSHORE,8,2018,0.259772792,1672.414,50.5924,0
ONSHORE,8,2019,0.264298748,1674.7724,50.2231,0
ONSHORE,8,2020,0.268734886,1677.191,49.8538,0
ONSHORE,8,2021,0.273081206,1679.6698,49.4845,0
ONSHORE,8,2022,0.27733771,1682.2088,49.1153,0
ONSHORE,8,2023,0.281504395,1684.808,48.746,0
ONSHORE,8,2024,0.285581263,1687.4674,48.3767,0
ONSHORE,8,2025,0.289568313,1690.187,48.0074,0
ONSHORE,8,2026,0.293465546,1692.9668,47.6381,0
ONSHORE,8,2027,0.297272961,1695.8068,47.2688,0
ONSHORE,8,2028,0.300990558,1698.707,46.8995,0
ONSHORE,8,2029,0.304618338,1701.6674,46.5302,0
ONSHORE,8,2030,0.308156301,1704.688,46.161,0
ONSHORE,8,2031,0.311604445,1707.7688,45.7917,0
ONSHORE,8,2032,0.314962772,1710.9098,45.4224,0
ONSHORE,8,2033,0.318231282,1714.111,45.0531,0
ONSHORE,8,2034,0.321409974,1717.3724,44.6838,0
ONSHORE,8,2035,0.324498848,1720.694,44.3145,0
ONSHORE,8,2036,0.327497905,1724.0758,43.9452,0
ONSHORE,8,2037,0.330407144,1727.5178,43.5759,0
ONSHORE,8,2038,0.333226566,1731.02,43.2067,0
ONSHORE,8,2039,0.33595617,1734.5824,42.8374,0
ONSHORE,8,2040,0.338595956,1738.205,42.4681,0
ONSHORE,8,2041,0.341145925,1741.8878,42.0988,0
ONSHORE,8,2042,0.343606076,1745.6308,41.7295,0
ONSHORE,8,2043,0.34597641,1749.434,41.3602,0
ONSHORE,8,2044,0.348256926,1753.2974,40.9909,0
ONSHORE,8,2045,0.350447624,1757.221,40.6216,0
ONSHORE,8,2046,0.352548505,1761.2048,40.2524,0
ONSHORE,8,2047,0.354559568,1765.2488,39.8831,0
ONSHORE,8,2048,0.356480814,1769.353,39.5138,0
ONSHORE,8,2049,0.358312242,1773.5174,39.1445,0
ONSHORE,8,2050,0.360053852,1777.742,38.7752,0
ONSHORE,9,2010,0.3,1696.9161,51.331,0
ONSHORE,9,2011,0.3,1696.9161,51.331,0
ONSHORE,9,2012,0.3,1696.9161,51.331,0
ONSHORE,9,2013,0.3,1696.9161,51.331,0
ONSHORE,9,2014,0.187423003,1696.9161,51.331,0
ONSHORE,9,2015,0.187423003,1696.9161,51.331,0
ONSHORE,9,2016,0.187423003,1696.9161,51.331,0
ONSHORE,9,2017,0.192238596,1712.7164,50.9617,0
ONSHORE,9,2018,0.196962271,1728.2009,50.5924,0
ONSHORE,9,2019,0.201594029,1743.3696,50.2231,0
ONSHORE,9,2020,0.206133869,1758.2225,49.8538,0
ONSHORE,9,2021,0.210581793,1772.7596,49.4845,0
ONSHORE,9,2022,0.214937799,1786.9809,49.1153,0
ONSHORE,9,2023,0.219201888,1800.8864,48.746,0
ONSHORE,9,2024,0.22337406,1814.4761,48.3767,0
ONSHORE,9,2025,0.227454315,1827.75,48.0074,0
ONSHORE,9,2026,0.231442652,1840.7081,47.6381,0
ONSHORE,9,2027,0.235339072,1853.3504,47.2688,0
ONSHORE,9,2028,0.239143575,1865.6769,46.8995,0
ONSHORE,9,2029,0.24285616,1877.6876,46.5302,0
ONSHORE,9,2030,0.246476829,1889.3825,46.161,0
ONSHORE,9,2031,0.25000558,1900.7616,45.7917,0
ONSHORE,9,2032,0.253442414,1911.8249,45.4224,0
ONSHORE,9,2033,0.25678733,1922.5724,45.0531,0
ONSHORE,9,2034,0.26004033,1933.0041,44.6838,0
ONSHORE,9,2035,0.263201412,1943.12,44.3145,0
ONSHORE,9,2036,0.266270577,1952.9201,43.9452,0
ONSHORE,9,2037,0.269247825,1962.4044,43.5759,0
ONSHORE,9,2038,0.272133155,1971.5729,43.2067,0
ONSHORE,9,2039,0.274926568,1980.4256,42.8374,0
ONSHORE,9,2040,0.277628064,1988.9625,42.4681,0
ONSHORE,9,2041,0.280237643,1997.1836,42.0988,0
ONSHORE,9,2042,0.282755305,2005.0889,41.7295,0
ONSHORE,9,2043,0.285181049,2012.6784,41.3602,0
ONSHORE,9,2044,0.287514876,2019.9521,40.9909,0
ONSHORE,9,2045,0.289756786,2026.91,40.6216,0
ONSHORE,9,2046,0.291906778,2033.5521,40.2524,0
ONSHORE,9,2047,0.293964854,2039.8784,39.8831,0
ONSHORE,9,2048,0.295931012,2045.8889,39.5138,0
ONSHORE,9,2049,0.297805252,2051.5836,39.1445,0
ONSHORE,9,2050,0.299587576,2056.9625,38.7752,0
ONSHORE,10,2010,0.3,1712.9245,51.331,0
ONSHORE,10,2011,0.3,1712.9245,51.331,0
ONSHORE,10,2012,0.3,1712.9245,51.331,0
ONSHORE,10,2013,0.3,1712.9245,51.331,0
ONSHORE,10,2014,0.114581586,1712.9245,51.331,0
ONSHORE,10,2015,0.114581586,1712.9245,51.331,0
ONSHORE,10,2016,0.114581586,1712.9245,51.331,0
ONSHORE,10,2017,0.118047468,1737.782,50.9617,0
ONSHORE,10,2018,0.121447195,1762.0725,50.5924,0
ONSHORE,10,2019,0.124780767,1785.796,50.2231,0
ONSHORE,10,2020,0.128048185,1808.9525,49.8538,0
ONSHORE,10,2021,0.131249447,1831.542,49.4845,0
ONSHORE,10,2022,0.134384555,1853.5645,49.1153,0
ONSHORE,10,2023,0.137453509,1875.02,48.746,0
ONSHORE,10,2024,0.140456307,1895.9085,48.3767,0
ONSHORE,10,2025,0.143392951,1916.23,48.0074,0
ONSHORE,10,2026,0.14626344,1935.9845,47.6381,0
ONSHORE,10,2027,0.149067775,1955.172,47.2688,0
ONSHORE,10,2028,0.151805954,1973.7925,46.8995,0
ONSHORE,10,2029,0.154477979,1991.846,46.5302,0
ONSHORE,10,2030,0.157083849,2009.3325,46.161,0
ONSHORE,10,2031,0.159623564,2026.252,45.7917,0
ONSHORE,10,2032,0.162097125,2042.6045,45.4224,0
ONSHORE,10,2033,0.164504531,2058.39,45.0531,0
ONSHORE,10,2034,0.166845782,2073.6085,44.6838,0
ONSHORE,10,2035,0.169120878,2088.26,44.3145,0
ONSHORE,10,2036,0.17132982,2102.3445,43.9452,0
ONSHORE,10,2037,0.173472607,2115.862,43.5759,0
ONSHORE,10,2038,0.175549239,2128.8125,43.2067,0
ONSHORE,10,2039,0.177559717,2141.196,42.8374,0
ONSHORE,10,2040,0.179504039,2153.0125,42.4681,0
ONSHORE,10,2041,0.181382207,2164.262,42.0988,0
ONSHORE,10,2042,0.18319422,2174.9445,41.7295,0
ONSHORE,10,2043,0.184940079,2185.06,41.3602,0
ONSHORE,10,2044,0.186619783,2194.6085,40.9909,0
ONSHORE,10,2045,0.188233331,2203.59,40.6216,0
ONSHORE,10,2046,0.189780726,2212.0045,40.2524,0
ONSHORE,10,2047,0.191261965,2219.852,39.8831,0
ONSHORE,10,2048,0.19267705,2227.1325,39.5138,0
ONSHORE,10,2049,0.19402598,2233.846,39.1445,0
ONSHORE,10,2050,0.195308755,2239.9925,38.7752,0
OFFSHORE,1,2010,0.3,3438.7561,137.1615,0
OFFSHORE,1,2011,0.3,3438.7561,137.1615,0
OFFSHORE,1,2012,0.3,3438.7561,137.1615,0
OFFSHORE,1,2013,0.3,3438.7561,137.1615,0
OFFSHORE,1,2014,0.453713307,3438.7561,137.1615,0
OFFSHORE,1,2015,0.453713307,3438.7561,137.1615,0
OFFSHORE,1,2016,0.453713307,3438.7561,137.1615,0
OFFSHORE,1,2017,0.461211091,3176.3894,136.1993,0
OFFSHORE,1,2018,0.464576557,3038.9593,135.5709,0
OFFSHORE,1,2019,0.467874607,2897.3646,134.9425,0
OFFSHORE,1,2020,0.471105241,2753.6876,134.3142,0
OFFSHORE,1,2021,0.474268458,2663.1086,133.6858,0
OFFSHORE,1,2022,0.477364259,2570.4473,133.0574,0
OFFSHORE,1,2023,0.480392643,2474.6627,132.4291,0
OFFSHORE,1,2024,0.483353611,2377.8369,131.8007,0
OFFSHORE,1,2025,0.486247163,2278.9288,131.1723,0
OFFSHORE,1,2026,0.489073298,2176.8973,130.544,0
OFFSHORE,1,2027,0.491832017,2073.8247,129.9156,0
OFFSHORE,1,2028,0.494523319,1968.6698,129.2872,0
OFFSHORE,1,2029,0.497147205,1861.4326,128.6588,0
OFFSHORE,1,2030,0.499703675,1752.1131,128.0305,0
OFFSHORE,1,2031,0.502192728,1745.8663,127.4021,0
OFFSHORE,1,2032,0.504614365,1739.6195,126.7737,0
OFFSHORE,1,2033,0.506968585,1731.2904,126.1454,0
OFFSHORE,1,2034,0.50925539,1722.9613,125.517,0
OFFSHORE,1,2035,0.511474777,1714.6322,124.8886,0
OFFSHORE,1,2036,0.513626749,1704.2208,124.2602,0
OFFSHORE,1,2037,0.515711304,1693.8094,123.6319,0
OFFSHORE,1,2038,0.517728442,1683.398,123.0035,0
OFFSHORE,1,2039,0.519678165,1671.9455,122.3751,0
OFFSHORE,1,2040,0.52156047,1659.4519,121.7468,0
OFFSHORE,1,2041,0.52337536,1645.9171,121.1184,0
OFFSHORE,1,2042,0.525122833,1632.3823,120.49,0
OFFSHORE,1,2043,0.52680289,1618.8475,119.8617,0
OFFSHORE,1,2044,0.52841553,1604.2716,119.2333,0
OFFSHORE,1,2045,0.529960754,1588.6545,118.6049,0
OFFSHORE,1,2046,0.531438561,1573.0374,117.9765,0
OFFSHORE,1,2047,0.532848953,1556.3792,117.3482,0
OFFSHORE,1,2048,0.534191927,1539.721,116.7198,0
OFFSHORE,1,2049,0.535467486,1522.0217,116.0914,0
OFFSHORE,1,2050,0.536675628,1504.3224,115.4631,0
OFFSHORE,2,2010,0.3,3479.3982,142.6483,0
OFFSHORE,2,2011,0.3,3479.3982,142.6483,0
OFFSHORE,2,2012,0.3,3479.3982,142.6483,0
OFFSHORE,2,2013,0.3,3479.3982,142.6483,0
