region,year,capacity
p40019,2015,100.0
p40047,2015,98.8
p40071,2015,299.0
p40113,2015,150.4
p40139,2015,235.7
p40149,2015,74.0
p46021,2015,97.8
p46067,2015,80.0
p48023,2015,300.0
p48045,2015,150.0
p48049,2015,200.1
p48061,2015,165.0
p48065,2015,150.0
p48069,2015,276.0
p48107,2015,20.0
p48115,2015,376.2
p48117,2015,23.7
p48153,2015,400.0
p48173,2015,207.2
p48205,2015,2.1
p48237,2015,314.0
p48247,2015,78.0
p48303,2015,2.8
p48359,2015,194.0
p48427,2015,310.0
p48479,2015,249.7
p08055,2016,60.8
p17053,2016,66.0
p17091,2016,118.0
p18007,2016,150.0
p19003,2016,48.3
p19029,2016,1.7
p19047,2016,27.6
p19083,2016,3.0
p19093,2016,119.6
p19141,2016,170.6
p19143,2016,79.7
p19161,2016,153.9
p19169,2016,3.0
p20025,2016,200.0
p20031,2016,199.0
p20131,2016,72.0
p20151,2016,408.3
p23009,2016,90.9
p23019,2016,9.1
p23025,2016,186.0
p25001,2016,7.9
p26151,2016,79.4
p27033,2016,180.0
p27063,2016,13.0
p27145,2016,78.0
p27165,2016,20.0
p29063,2016,195.8
p30099,2016,25.0
p31001,2016,1.7
p31011,2016,35.8
p31089,2016,400.0
p33007,2016,12.1
p35041,2016,50.0
p36033,2016,77.7
p37029,2016,40.0
p37139,2016,114.0
p37143,2016,54.0
p38041,2016,150.0
p38059,2016,104.0
p38089,2016,150.0
p38093,2016,195.0
p39125,2016,100.8
p40007,2016,198.0
p40051,2016,108.0
p40053,2016,361.8
p40071,2016,114.0
p40073,2016,82.0
p40083,2016,216.0
p40113,2016,86.0
p40137,2016,249.9
p40153,2016,225.0
p41059,2016,10.0
p42111,2016,38.3
p44009,2016,4.5
p48065,2016,200.0
p48097,2016,125.0
p48107,2016,257.0
p48129,2016,174.0
p48153,2016,300.0
p48215,2016,250.0
p48227,2016,120.0
p48369,2016,230.4
p48427,2016,200.0
p48447,2016,230.0
p48479,2016,200.0
p48487,2016,230.0
p49037,2016,62.1
p49045,2016,1.7
p54023,2016,103.0
p56009,2016,80.0
p06037,2017,1.9
p06053,2017,1.9
p06073,2017,143.0
p06077,2017,46.0
p08099,2017,75.0
p17019,2017,0.1
p17039,2017,98.0
p17115,2017,180.0
p18073,2017,100.0
p18075,2017,119.7
p19015,2017,175.6
p19029,2017,1.8
p19157,2017,3.0
p19159,2017,3.6
p19169,2017,21.0
p20025,2017,378.2
p20057,2017,280.6
p23017,2017,22.8
p26063,2017,174.5
p26151,2017,74.5
p27081,2017,200.0
p29005,2017,300.0
p31037,2017,2.3
p31053,2017,40.9
p31141,2017,4.6
p31159,2017,1.7
p31181,2017,89.7
p35009,2017,324.3
p35025,2017,29.9
p35057,2017,298.0
p38061,2017,150.0
p38065,2017,99.3
p39065,2017,66.0
p40051,2017,99.1
p40053,2017,154.5
p41001,2017,40.0
p41045,2017,10.0
p44009,2017,1.5
p48061,2017,95.3
p48069,2017,421.0
p48143,2017,100.5
p48153,2017,201.6
p48207,2017,250.0
p48355,2017,249.0
p48369,2017,18.0
p48415,2017,408.4
p48465,2017,149.3
p48489,2017,228.0
p50003,2017,30.0
p55065,2017,98.0
p06029,2018,2.8
p06037,2018,43.2
p06053,2018,1.8
p06069,2018,1.8
p06071,2018,1.9
p06111,2018,150.3
p08039,2018,510.0
p08073,2018,72.3
p17011,2018,212.0
p17073,2018,54.0
p17095,2018,65.0
p18181,2018,200.4
p19001,2018,352.0
p19073,2018,175.6
p19075,2018,90.8
p19077,2018,103.5
p19123,2018,174.6
p19131,2018,199.2
p19157,2018,204.6
p20151,2018,243.5
p26157,2018,44.0
p27111,2018,2.0
p27173,2018,44.6
p30059,2018,5.4
p30097,2018,104.7
p30107,2018,2.7
p30111,2018,1.6
p31003,2018,202.5
p31059,2018,4.6
p31105,2018,30.0
p31143,2018,2.5
p31185,2018,2.3
p35037,2018,50.9
p36013,2018,78.4
p36049,2018,79.9
p38001,2018,48.0
p38049,2018,100.0
p39037,2018,4.5
p39125,2018,100.0
p40015,2018,130.0
p40047,2018,247.3
p40073,2018,299.3
p40103,2018,297.8
p40153,2018,198.6
p46015,2018,40.0
p48017,2018,148.4
p48079,2018,150.0
p48095,2018,148.4
p48107,2018,80.0
p48173,2018,196.7
p48235,2018,48.0
p48261,2018,201.0
p48305,2018,300.0
p48307,2018,160.0
p48333,2018,200.0
p48383,2018,252.0
p06029,2019,48.0
p06037,2019,83.1
p06053,2019,1.8
p08071,2019,59.4
p09150,2019,3.0
p17011,2019,194.3
p17113,2019,60.0
p17167,2019,185.0
p17203,2019,145.2
p19001,2019,240.0
p19035,2019,200.0
p19041,2019,198.0
p19059,2019,101.3
p19089,2019,15.3
p19093,2019,202.4
p19157,2019,314.7
p19175,2019,158.8
p20001,2019,199.3
p20115,2019,299.3
p20193,2019,275.6
p25003,2019,4.6
p25015,2019,5.0
p26073,2019,161.3
p26157,2019,123.9
p27117,2019,100.0
p31039,2019,2.5
p31051,2019,318.1
p31139,2019,160.0
p33011,2019,28.8
p35009,2019,220.5
p38029,2019,200.0
p38059,2019,106.7
p40127,2019,100.0
p41021,2019,200.0
p42105,2019,90.0
p44003,2019,3.0
p44007,2019,12.0
p44009,2019,3.0
p46011,2019,97.4
p46025,2019,200.0
p46051,2019,200.1
p48023,2019,30.2
p48025,2019,115.1
p48033,2019,158.0
p48105,2019,300.0
p48155,2019,350.3
p48189,2019,478.0
p48197,2019,299.6
p48235,2019,302.4
p48273,2019,160.1
p48297,2019,192.0
p48355,2019,66.0
p48359,2019,210.1
p48409,2019,162.9
p48413,2019,199.5
p48427,2019,437.6
p48479,2019,300.0
p48487,2019,183.8
p04015,2020,350.0
p08017,2020,258.0
p08063,2020,518.1
p17011,2020,79.0
p17041,2020,202.0
p17053,2020,60.0
p17105,2020,24.0
p17107,2020,202.0
p17109,2020,150.0
p17113,2020,166.0
p17115,2020,65.0
p17123,2020,150.0
p18075,2020,130.0
p18171,2020,398.6
p18181,2020,102.0
p19033,2020,7.5
p19063,2020,90.0
p19069,2020,201.3
p19081,2020,42.0
p19095,2020,252.5
p19109,2020,152.2
p19121,2020,60.0
p19143,2020,1.8
p19147,2020,250.0
p19161,2020,130.9
p19173,2020,112.4
p19189,2020,199.8
p20131,2020,300.0
p20139,2020,200.1
p20193,2020,195.8
p23009,2020,72.6
p26057,2020,204.6
p26117,2020,114.0
p26157,2020,130.0
p27047,2020,2.5
p27081,2020,200.0
p27105,2020,250.0
p27125,2020,4.6
p27133,2020,5.0
p29005,2020,236.5
p29011,2020,145.5
p29147,2020,242.0
p29197,2020,99.0
p30045,2020,80.0
p31151,2020,165.0
p31179,2020,230.0
p35041,2020,522.0
p38013,2020,199.4
p38021,2020,150.0
p38051,2020,150.0
p39125,2020,125.1
p40007,2020,200.0
p40047,2020,258.2
p40069,2020,303.5
p40103,2020,240.0
p40153,2020,148.4
p41049,2020,340.0
p46019,2020,103.5
p46029,2020,120.0
p46051,2020,80.6
p46069,2020,250.2
p46135,2020,220.0
p48003,2020,160.7
p48061,2020,54.0
p48145,2020,36.0
p48151,2020,172.0
p48263,2020,78.0
p48275,2020,242.8
p48307,2020,180.0
p48309,2020,264.0
p48321,2020,151.2
p48353,2020,418.9
p48427,2020,50.4
p48489,2020,88.6
p48505,2020,201.6
p53001,2020,144.0
p53067,2020,136.8
p54067,2020,56.2
p56007,2020,250.9
p56009,2020,531.8
p56021,2020,450.2
p06001,2021,10.0
p06029,2021,70.7
p06065,2021,108.0
p06077,2021,46.2
p06111,2021,114.9
p08017,2021,104.0
p08075,2021,205.0
p17039,2021,61.8
p17107,2021,41.0
p17113,2021,138.0
p17123,2021,60.0
p17125,2021,144.0
p17137,2021,50.0
p17147,2021,60.0
p17167,2021,252.0
p17203,2021,33.0
p18135,2021,200.0
p18181,2021,302.4
p19003,2021,44.1
p19007,2021,7.9
p19055,2021,54.0
p19161,2021,80.0
p19175,2021,210.0
p20011,2021,19.74
p20025,2021,198.8
p20057,2021,297.6
p20095,2021,128.0
p20117,2021,204.0
p20131,2021,96.6
p20133,2021,472.06
p23017,2021,15.3
p26059,2021,150.0
p26073,2021,383.5
p27047,2021,200.0
p27081,2021,200.0
p29005,2021,299.0
p29057,2021,145.6
p30009,2021,239.8
p31151,2021,135.0
p31181,2021,250.7
p35003,2021,100.0
p35025,2021,249.8
p35027,2021,76.0
p35057,2021,1282.2
p36013,2021,124.0
p36049,2021,79.7
p38105,2021,298.8
p39065,2021,138.0
p39091,2021,111.8
p40019,2021,60.0
p40047,2021,42.0
p40049,2021,80.0
p40071,2021,351.8
p40093,2021,246.0
p40099,2021,118.3
p40151,2021,199.0
p44003,2021,1.5
p44007,2021,3.0
p46039,2021,454.0
p46051,2021,153.6
p48059,2021,293.3
p48061,2021,198.5
p48081,2021,525.0
p48097,2021,180.1
p48105,2021,500.6
p48215,2021,239.8
p48217,2021,234.0
p48275,2021,225.6
p48293,2021,66.0
p48303,2021,3.4
p48305,2021,338.4
p48353,2021,182.4
p48415,2021,242.5
p48461,2021,499.5
p48489,2021,472.8
p48505,2021,209.4
p56007,2021,503.2
p06053,2022,5.6
p06065,2022,70.9
p06083,2022,95.5
p08123,2022,145.0
p17039,2022,198.0
p17075,2022,121.3
p17107,2022,2.5
p19009,2022,200.0
p19015,2022,224.4
p19055,2022,7.9
p19109,2022,270.0
p19149,2022,202.7
p20121,2022,197.4
p23029,2022,20.0
p26041,2022,72.8
p26057,2022,27.0
p26063,2022,112.1
p26111,2022,198.0
p27081,2022,50.0
p27117,2022,120.0
p27133,2022,110.0
p30087,2022,365.5
p31003,2022,300.0
p31147,2022,5.6
p31179,2022,298.0
p35019,2022,145.0
p36007,2022,111.8
p36009,2022,107.2
p36049,2022,106.0
p40015,2022,303.6
p40017,2022,27.0
p40073,2022,696.0
p40083,2022,222.0
p40109,2022,54.0
p40139,2022,160.0
p41055,2022,201.3
p41061,2022,8.0
p42009,2022,79.9
p48025,2022,273.6
p48059,2022,262.9
p48095,2022,491.6
p48173,2022,463.4
p48195,2022,850.0
p48207,2022,301.0
p48275,2022,336.0
p48333,2022,499.2
p48349,2022,299.2
p48351,2022,393.0
p48383,2022,171.8
p48391,2022,396.0
p48409,2022,240.2
p48421,2022,17.0
p48447,2022,350.2
p48487,2022,366.6
p48489,2022,301.0
p48503,2022,500.0
p54057,2022,115.0
p55043,2022,91.6
p04001,2023,238.2
p04012,2023,30.0
p05033,2023,48.0
p06013,2023,80.0
p06065,2023,65.5
p06077,2023,17.0
p16011,2023,160.0
p17091,2023,42.3
p17175,2023,105.5
p17183,2023,293.5
p17195,2023,102.0
p17203,2023,400.0
p18003,2023,140.0
p18165,2023,259.8
p18167,2023,138.0
p19045,2023,272.0
p19097,2023,50.4
p20079,2023,20.0
p20091,2023,60.0
p20115,2023,180.0
p20121,2023,544.0
p20181,2023,199.0
p22115,2023,204.0
p25003,2023,101.2
p26147,2023,337.1
p26151,2023,200.0
p27031,2023,100.0
p30011,2023,102.8
p30107,2023,80.0
p36003,2023,340.0
p36019,2023,16.0
p36031,2023,48.0
p36053,2023,7.2
p36065,2023,4.8
p36077,2023,103.2
p36083,2023,111.8
p36101,2023,533.9
p36115,2023,107.5
p38023,2023,186.0
p38051,2023,252.0
p38057,2023,150.0
p39017,2023,60.0
p39099,2023,1.5
p40015,2023,301.0
p40079,2023,389.7
p40083,2023,201.5
p40135,2023,114.0
p42013,2023,60.0
p42027,2023,27.6
p42049,2023,1.5
p42085,2023,1.5
p46063,2023,22.2
p46083,2023,56.0
p46099,2023,144.0
p48069,2023,300.0
p48107,2023,396.0
p48153,2023,24.0
p48351,2023,1591.0
p48403,2023,671.2
p48415,2023,360.0
p48451,2023,150.0
p50013,2023,42.0
p55029,2023,91.6
p04001,2024,163.0
p06037,2024,15.5
p06065,2024,27.0
p08019,2024,181.0
p16081,2024,10.0
p17013,2024,54.4
p17129,2024,200.0
p19027,2024,42.0
p19047,2024,258.0
p25003,2024,2.4
p27033,2024,400.0
p27039,2024,260.0
p28141,2024,184.5
p30025,2024,80.0
p30095,2024,170.0
p30097,2024,50.0
p30107,2024,80.0
p31119,2024,396.9
p31151,2024,73.4
p36031,2024,2.4
p36083,2024,4.8
p36115,2024,2.4
p38023,2024,100.0
p40113,2024,200.0
p48069,2024,288.0
p48351,2024,140.0
p53025,2024,126.0
p56001,2024,833.8
p56007,2024,280.0
p56023,2024,114.0
p56039,2024,36.0
p25003,2025,90.0
p30011,2025,170.0
p30109,2025,50.0
p36103,2025,156.0
p36115,2025,94.0
p48011,2025,500.0
p56007,2025,1500.0
p36115,2026,290.7
p56007,2026,1500.0
p56011,2027,410.0
p56015,2027,662.0
p56021,2027,324.0
p56027,2027,104.0
p31165,2028,240.0
p46047,2028,258.0
p46103,2028,78.0
p56015,2028,174.0
p46081,2029,246.0
p56027,2029,504.0
