*tech,year,sc_point_gid,capacity
upv_3,2026,43432,0.4
upv_4,2026,43456,1.5
upv_4,2026,43717,0.4
upv_4,2026,43834,1.9
upv_3,2026,44191,0.9
upv_4,2026,45619,1.0
upv_4,2026,47519,1.0
upv_4,2026,47902,0.5
upv_4,2026,48012,1.5
upv_4,2026,48283,0.5
upv_4,2026,49425,0.5
upv_4,2026,49806,0.5
upv_4,2026,51043,1.0
upv_4,2026,52183,6.7
upv_5,2026,53253,10.0
upv_2,2026,54271,0.5
upv_5,2026,54375,0.3
upv_5,2026,54376,0.3
upv_5,2026,54756,0.3
upv_5,2026,54757,0.3
upv_2,2026,55033,1.0
upv_2,2026,55790,0.5
upv_5,2026,56640,0.4
upv_4,2026,57399,0.4
upv_4,2026,57779,0.8
upv_5,2026,58179,0.9
upv_5,2026,60456,0.9
upv_5,2026,60492,3.0
upv_5,2026,61215,0.9
upv_5,2026,61972,0.9
upv_3,2026,62651,1.2
upv_5,2026,62736,0.5
upv_4,2026,63111,0.5
upv_5,2026,63120,0.9
upv_5,2026,63175,3.7
upv_5,2026,63512,21.0
upv_5,2026,63880,0.9
upv_5,2026,70379,3.0
upv_4,2026,89232,25.0
upv_2,2027,9166,0.5
upv_1,2027,36731,9.0
upv_2,2027,37579,3.0
upv_4,2027,38386,1.0
upv_1,2027,38715,0.9
upv_4,2027,39153,0.9
upv_4,2027,39908,1.1
upv_2,2027,40242,2.3
upv_4,2027,40290,0.9
upv_4,2027,40292,2.0
upv_4,2027,40298,3.0
upv_4,2027,40670,1.0
upv_4,2027,41059,1.0
upv_4,2027,41430,0.9
upv_2,2027,41763,2.2
upv_4,2027,43337,0.9
upv_3,2027,43432,0.4
upv_4,2027,43456,1.5
upv_4,2027,43717,0.4
upv_4,2027,43834,1.9
upv_3,2027,44191,0.9
upv_4,2027,45619,1.0
upv_4,2027,47519,1.0
upv_4,2027,47902,0.5
upv_4,2027,48012,1.5
upv_4,2027,48283,0.5
upv_4,2027,49425,0.5
upv_4,2027,49806,0.5
upv_4,2027,51043,1.0
upv_4,2027,52183,6.7
upv_5,2027,53253,10.0
upv_2,2027,54271,0.5
upv_5,2027,54375,0.3
upv_5,2027,54376,0.3
upv_5,2027,54756,0.3
upv_5,2027,54757,0.3
upv_2,2027,55033,1.0
upv_2,2027,55790,0.5
upv_5,2027,56640,0.4
upv_4,2027,57399,0.4
upv_4,2027,57779,0.8
upv_5,2027,58179,0.9
upv_5,2027,60456,0.9
upv_5,2027,60492,3.0
upv_5,2027,61215,0.9
upv_5,2027,61972,0.9
upv_3,2027,62651,1.2
upv_5,2027,62736,0.5
upv_4,2027,63111,0.5
upv_5,2027,63120,0.9
upv_5,2027,63175,3.7
upv_5,2027,63512,21.0
upv_5,2027,63880,0.9
upv_5,2027,70379,3.0
upv_4,2027,89232,25.0
upv_2,2028,9166,0.5
upv_1,2028,36731,9.0
upv_2,2028,37579,3.0
upv_4,2028,38386,1.0
upv_1,2028,38715,0.9
upv_4,2028,39153,0.9
upv_4,2028,39908,1.1
upv_2,2028,40242,2.3
upv_4,2028,40290,0.9
upv_4,2028,40292,2.0
upv_4,2028,40298,3.0
upv_4,2028,40670,1.0
upv_4,2028,41059,1.0
upv_4,2028,41430,0.9
upv_2,2028,41763,2.2
upv_4,2028,43337,0.9
upv_3,2028,43432,0.4
upv_4,2028,43456,1.5
upv_4,2028,43717,0.4
upv_4,2028,43834,1.9
upv_3,2028,44191,0.9
upv_4,2028,45619,1.0
upv_4,2028,47519,1.0
upv_4,2028,47902,0.5
upv_4,2028,48012,1.5
upv_4,2028,48283,0.5
upv_4,2028,49425,0.5
upv_4,2028,49806,0.5
upv_4,2028,51043,1.0
upv_4,2028,52183,6.7
upv_5,2028,53253,10.0
upv_2,2028,54271,0.5
upv_5,2028,54375,0.3
upv_5,2028,54376,0.3
upv_5,2028,54756,0.3
upv_5,2028,54757,0.3
upv_2,2028,55033,1.0
upv_2,2028,55790,0.5
upv_5,2028,56640,0.4
upv_4,2028,57399,0.4
upv_4,2028,57779,0.8
upv_5,2028,58179,0.9
upv_5,2028,60456,0.9
upv_5,2028,60492,3.0
upv_5,2028,61215,0.9
upv_5,2028,61972,0.9
upv_3,2028,62651,1.2
upv_5,2028,62736,0.5
upv_4,2028,63111,0.5
upv_5,2028,63120,0.9
upv_5,2028,63175,3.7
upv_5,2028,63512,21.0
upv_5,2028,63880,0.9
upv_5,2028,70379,3.0
upv_4,2028,89232,25.0
upv_2,2029,9166,0.5
upv_1,2029,36731,9.0
upv_2,2029,37579,3.0
upv_4,2029,38386,1.0
upv_1,2029,38715,0.9
upv_4,2029,39153,0.9
upv_4,2029,39908,1.1
upv_2,2029,40242,2.3
upv_4,2029,40290,0.9
upv_4,2029,40292,2.0
upv_4,2029,40298,3.0
upv_4,2029,40670,1.0
upv_4,2029,41059,1.0
upv_4,2029,41430,0.9
upv_2,2029,41763,2.2
upv_4,2029,43337,0.9
upv_3,2029,43432,0.4
upv_4,2029,43456,1.5
upv_4,2029,43717,0.4
upv_4,2029,43834,1.9
upv_3,2029,44191,0.9
upv_4,2029,45619,1.0
upv_4,2029,47519,1.0
upv_4,2029,47902,0.5
upv_4,2029,48012,1.5
upv_4,2029,48283,0.5
upv_4,2029,49425,0.5
upv_4,2029,49806,0.5
upv_4,2029,51043,1.0
upv_4,2029,52183,6.7
upv_5,2029,53253,10.0
upv_2,2029,54271,0.5
upv_5,2029,54375,0.3
upv_5,2029,54376,0.3
upv_5,2029,54756,0.3
upv_5,2029,54757,0.3
upv_2,2029,55033,1.0
upv_2,2029,55790,0.5
upv_5,2029,56640,0.4
upv_4,2029,57399,0.4
upv_4,2029,57779,0.8
upv_5,2029,58179,0.9
upv_5,2029,60456,0.9
upv_5,2029,60492,3.0
upv_5,2029,61215,0.9
upv_5,2029,61972,0.9
upv_3,2029,62651,1.2
upv_5,2029,62736,0.5
upv_4,2029,63111,0.5
upv_5,2029,63120,0.9
upv_5,2029,63175,3.7
upv_5,2029,63512,21.0
upv_5,2029,63880,0.9
upv_5,2029,70379,3.0
upv_4,2029,89232,25.0
upv_2,2030,9166,0.5
upv_1,2030,36731,9.0
upv_2,2030,37579,3.0
upv_4,2030,38386,1.0
upv_1,2030,38715,0.9
upv_4,2030,39153,0.9
upv_4,2030,39908,1.1
upv_2,2030,40242,2.3
upv_4,2030,40290,0.9
upv_4,2030,40292,2.0
upv_4,2030,40298,3.0
upv_4,2030,40670,1.0
upv_4,2030,41059,1.0
upv_4,2030,41430,0.9
upv_2,2030,41763,2.2
upv_4,2030,43337,0.9
upv_3,2030,43432,0.4
upv_4,2030,43456,1.5
upv_4,2030,43717,0.4
upv_4,2030,43834,1.9
upv_3,2030,44191,0.9
upv_4,2030,45619,1.0
upv_4,2030,47519,1.0
upv_4,2030,47902,0.5
upv_4,2030,48012,1.5
upv_4,2030,48283,0.5
upv_4,2030,49425,0.5
upv_4,2030,49806,0.5
upv_4,2030,51043,1.0
upv_4,2030,52183,6.7
upv_5,2030,53253,10.0
upv_2,2030,54271,0.5
upv_5,2030,54375,0.3
upv_5,2030,54376,0.3
upv_5,2030,54756,0.3
upv_5,2030,54757,0.3
upv_2,2030,55033,1.0
upv_2,2030,55790,0.5
upv_5,2030,56640,0.4
upv_4,2030,57399,0.4
upv_4,2030,57779,0.8
upv_5,2030,58179,0.9
upv_5,2030,60456,0.9
upv_5,2030,60492,3.0
upv_5,2030,61215,0.9
upv_5,2030,61972,0.9
upv_3,2030,62651,1.2
upv_5,2030,62736,0.5
upv_4,2030,63111,0.5
upv_5,2030,63120,0.9
upv_5,2030,63175,3.7
upv_5,2030,63512,21.0
upv_5,2030,63880,0.9
upv_5,2030,70379,3.0
upv_4,2030,89232,25.0
upv_2,2031,9166,0.5
upv_1,2031,36731,9.0
upv_2,2031,37579,3.0
upv_4,2031,38386,1.0
upv_1,2031,38715,0.9
upv_4,2031,39153,0.9
upv_4,2031,39908,1.1
upv_2,2031,40242,2.3
upv_4,2031,40290,0.9
upv_4,2031,40292,2.0
upv_4,2031,40298,3.0
upv_4,2031,40670,1.0
upv_4,2031,41059,1.0
upv_4,2031,41430,0.9
upv_2,2031,41763,2.2
upv_4,2031,43337,0.9
upv_3,2031,43432,0.4
upv_4,2031,43456,1.5
upv_4,2031,43717,0.4
upv_4,2031,43834,1.9
upv_3,2031,44191,0.9
upv_4,2031,45619,1.0
upv_4,2031,47519,1.0
upv_4,2031,47902,0.5
upv_4,2031,48012,1.5
upv_4,2031,48283,0.5
upv_4,2031,49425,0.5
upv_4,2031,49806,0.5
upv_4,2031,51043,1.0
upv_4,2031,52183,6.7
upv_5,2031,53253,10.0
upv_2,2031,54271,0.5
upv_5,2031,54375,0.3
upv_5,2031,54376,0.3
upv_5,2031,54756,0.3
upv_5,2031,54757,0.3
upv_2,2031,55033,1.0
upv_2,2031,55790,0.5
upv_5,2031,56640,0.4
upv_4,2031,57399,0.4
upv_4,2031,57779,0.8
upv_5,2031,58179,0.9
upv_5,2031,60456,0.9
upv_5,2031,60492,3.0
upv_5,2031,61215,0.9
upv_5,2031,61972,0.9
upv_3,2031,62651,1.2
upv_5,2031,62736,0.5
upv_4,2031,63111,0.5
upv_5,2031,63120,0.9
upv_5,2031,63175,3.7
upv_5,2031,63512,21.0
upv_5,2031,63880,0.9
upv_5,2031,70379,3.0
upv_4,2031,89232,25.0
upv_2,2032,9166,0.5
upv_1,2032,36731,9.0
upv_2,2032,37579,3.0
upv_4,2032,38386,1.0
upv_1,2032,38715,0.9
upv_4,2032,39153,0.9
upv_4,2032,39908,1.1
upv_2,2032,40242,2.3
upv_4,2032,40290,0.9
upv_4,2032,40292,2.0
upv_4,2032,40298,3.0
upv_4,2032,40670,1.0
upv_4,2032,41059,1.0
upv_4,2032,41430,0.9
upv_2,2032,41763,2.2
upv_4,2032,43337,0.9
upv_3,2032,43432,0.4
upv_4,2032,43456,1.5
upv_4,2032,43717,0.4
upv_4,2032,43834,1.9
upv_3,2032,44191,0.9
upv_4,2032,45619,1.0
upv_4,2032,47519,1.0
upv_4,2032,47902,0.5
upv_4,2032,48012,1.5
upv_4,2032,48283,0.5
upv_4,2032,49425,0.5
upv_4,2032,49806,0.5
upv_4,2032,51043,1.0
upv_4,2032,52183,6.7
upv_5,2032,53253,10.0
upv_2,2032,54271,0.5
upv_5,2032,54375,0.3
upv_5,2032,54376,0.3
upv_5,2032,54756,0.3
upv_5,2032,54757,0.3
upv_2,2032,55033,1.0
upv_2,2032,55790,0.5
upv_5,2032,56640,0.4
upv_4,2032,57399,0.4
upv_4,2032,57779,0.8
upv_5,2032,58179,0.9
upv_5,2032,60456,0.9
upv_5,2032,60492,3.0
upv_5,2032,61215,0.9
upv_5,2032,61972,0.9
upv_3,2032,62651,1.2
upv_5,2032,62736,0.5
upv_4,2032,63111,0.5
upv_5,2032,63120,0.9
upv_5,2032,63512,21.0
upv_5,2032,63880,0.9
upv_5,2032,70379,3.0
upv_4,2032,89232,25.0
upv_2,2033,9166,0.5
upv_1,2033,36731,9.0
upv_2,2033,37579,3.0
upv_4,2033,38386,1.0
upv_1,2033,38715,0.9
upv_4,2033,39153,0.9
upv_4,2033,39908,1.1
upv_2,2033,40242,2.3
upv_4,2033,40290,0.9
upv_4,2033,40292,2.0
upv_4,2033,40298,3.0
upv_4,2033,40670,1.0
upv_4,2033,41059,1.0
upv_4,2033,41430,0.9
upv_2,2033,41763,2.2
upv_4,2033,43337,0.9
upv_3,2033,43432,0.4
upv_4,2033,43456,1.5
upv_4,2033,43717,0.4
upv_4,2033,43834,1.9
upv_3,2033,44191,0.9
upv_4,2033,45619,1.0
upv_4,2033,47519,1.0
upv_4,2033,47902,0.5
upv_4,2033,48012,1.5
upv_4,2033,48283,0.5
upv_4,2033,49425,0.5
upv_4,2033,49806,0.5
upv_4,2033,51043,1.0
upv_4,2033,52183,6.7
upv_5,2033,53253,10.0
upv_2,2033,54271,0.5
upv_5,2033,54375,0.3
upv_5,2033,54376,0.3
upv_5,2033,54756,0.3
upv_5,2033,54757,0.3
upv_2,2033,55033,1.0
upv_2,2033,55790,0.5
upv_5,2033,56640,0.4
upv_4,2033,57399,0.4
upv_4,2033,57779,0.8
upv_5,2033,58179,0.9
upv_5,2033,60456,0.9
upv_5,2033,61215,0.9
upv_5,2033,61972,0.9
upv_3,2033,62651,1.2
upv_5,2033,62736,0.5
upv_4,2033,63111,0.5
upv_5,2033,63120,0.9
upv_5,2033,63512,21.0
upv_5,2033,63880,0.9
upv_5,2033,70379,3.0
upv_4,2033,89232,25.0
upv_2,2034,9166,0.5
upv_1,2034,36731,9.0
upv_2,2034,37579,3.0
upv_4,2034,38386,1.0
upv_1,2034,38715,0.9
upv_4,2034,39153,0.9
upv_4,2034,39908,1.1
upv_2,2034,40242,2.3
upv_4,2034,40290,0.9
upv_4,2034,40292,2.0
upv_4,2034,40298,3.0
upv_4,2034,40670,1.0
upv_4,2034,41059,1.0
upv_4,2034,41430,0.9
upv_2,2034,41763,2.2
upv_4,2034,43337,0.9
upv_3,2034,43432,0.4
upv_4,2034,43456,1.5
upv_4,2034,43717,0.4
upv_4,2034,43834,1.9
upv_3,2034,44191,0.9
upv_4,2034,45619,1.0
upv_4,2034,47519,1.0
upv_4,2034,47902,0.5
upv_4,2034,48012,1.5
upv_4,2034,48283,0.5
upv_4,2034,49425,0.5
upv_4,2034,49806,0.5
upv_4,2034,51043,1.0
upv_4,2034,52183,6.7
upv_5,2034,53253,10.0
upv_2,2034,54271,0.5
upv_5,2034,54375,0.3
upv_5,2034,54376,0.3
upv_5,2034,54756,0.3
upv_5,2034,54757,0.3
upv_2,2034,55033,1.0
upv_2,2034,55790,0.5
upv_5,2034,56640,0.4
upv_4,2034,57399,0.4
upv_4,2034,57779,0.8
upv_5,2034,58179,0.9
upv_5,2034,60456,0.9
upv_5,2034,61215,0.9
upv_5,2034,61972,0.9
upv_3,2034,62651,1.2
upv_5,2034,62736,0.5
upv_4,2034,63111,0.5
upv_5,2034,63120,0.9
upv_5,2034,63512,21.0
upv_5,2034,63880,0.9
upv_5,2034,70379,3.0
upv_4,2034,89232,25.0
upv_2,2035,9166,0.5
upv_1,2035,36731,9.0
upv_2,2035,37579,3.0
upv_4,2035,38386,1.0
upv_1,2035,38715,0.9
upv_4,2035,39153,0.9
upv_4,2035,39908,1.1
upv_2,2035,40242,2.3
upv_4,2035,40290,0.9
upv_4,2035,40292,2.0
upv_4,2035,40298,3.0
upv_4,2035,40670,1.0
upv_4,2035,41059,1.0
upv_4,2035,41430,0.9
upv_2,2035,41763,2.2
upv_4,2035,43337,0.9
upv_3,2035,43432,0.4
upv_4,2035,43456,1.5
upv_4,2035,43717,0.4
upv_4,2035,43834,1.9
upv_3,2035,44191,0.9
upv_4,2035,45619,1.0
upv_4,2035,47519,1.0
upv_4,2035,47902,0.5
upv_4,2035,48012,1.5
upv_4,2035,48283,0.5
upv_4,2035,49425,0.5
upv_4,2035,49806,0.5
upv_4,2035,51043,1.0
upv_4,2035,52183,6.7
upv_5,2035,53253,10.0
upv_2,2035,54271,0.5
upv_5,2035,54375,0.3
upv_5,2035,54376,0.3
upv_5,2035,54756,0.3
upv_5,2035,54757,0.3
upv_2,2035,55033,1.0
upv_2,2035,55790,0.5
upv_5,2035,56640,0.4
upv_4,2035,57399,0.4
upv_4,2035,57779,0.8
upv_5,2035,58179,0.9
upv_5,2035,60456,0.9
upv_5,2035,61215,0.9
upv_5,2035,61972,0.9
upv_3,2035,62651,1.2
upv_5,2035,62736,0.5
upv_4,2035,63111,0.5
upv_5,2035,63120,0.9
upv_5,2035,63512,21.0
upv_5,2035,63880,0.9
upv_5,2035,70379,3.0
upv_4,2035,89232,25.0
upv_2,2036,9166,0.5
upv_1,2036,36731,9.0
upv_2,2036,37579,3.0
upv_4,2036,38386,1.0
upv_1,2036,38715,0.9
upv_4,2036,39153,0.9
upv_4,2036,39908,1.1
upv_2,2036,40242,2.3
upv_4,2036,40290,0.9
upv_4,2036,40292,2.0
upv_4,2036,40298,3.0
upv_4,2036,40670,1.0
upv_4,2036,41059,1.0
upv_4,2036,41430,0.9
upv_2,2036,41763,2.2
upv_4,2036,43337,0.9
upv_3,2036,43432,0.4
upv_4,2036,43456,1.5
upv_4,2036,43717,0.4
upv_4,2036,43834,1.9
upv_3,2036,44191,0.9
upv_4,2036,45619,1.0
upv_4,2036,47519,1.0
upv_4,2036,47902,0.5
upv_4,2036,48012,1.5
upv_4,2036,48283,0.5
upv_4,2036,49425,0.5
upv_4,2036,49806,0.5
upv_4,2036,51043,1.0
upv_4,2036,52183,6.7
upv_5,2036,53253,10.0
upv_2,2036,54271,0.5
upv_5,2036,54375,0.3
upv_5,2036,54376,0.3
upv_5,2036,54756,0.3
upv_5,2036,54757,0.3
upv_2,2036,55033,1.0
upv_2,2036,55790,0.5
upv_5,2036,56640,0.4
upv_4,2036,57399,0.4
upv_4,2036,57779,0.8
upv_5,2036,58179,0.9
upv_5,2036,60456,0.9
upv_5,2036,61215,0.9
upv_5,2036,61972,0.9
upv_3,2036,62651,1.2
upv_5,2036,62736,0.5
upv_4,2036,63111,0.5
upv_5,2036,63120,0.9
upv_5,2036,63512,21.0
upv_5,2036,63880,0.9
upv_5,2036,70379,3.0
upv_4,2036,89232,25.0
upv_2,2037,9166,0.5
upv_1,2037,36731,9.0
upv_2,2037,37579,3.0
upv_4,2037,38386,1.0
upv_1,2037,38715,0.9
upv_4,2037,39153,0.9
upv_4,2037,39908,1.1
upv_2,2037,40242,2.3
upv_4,2037,40290,0.9
upv_4,2037,40292,2.0
upv_4,2037,40298,3.0
upv_4,2037,40670,1.0
upv_4,2037,41059,1.0
upv_4,2037,41430,0.9
upv_2,2037,41763,2.2
upv_4,2037,43337,0.9
upv_3,2037,43432,0.4
upv_4,2037,43456,1.5
upv_4,2037,43717,0.4
upv_4,2037,43834,1.9
upv_3,2037,44191,0.9
upv_4,2037,45619,1.0
upv_4,2037,47519,1.0
upv_4,2037,47902,0.5
upv_4,2037,48012,1.5
upv_4,2037,48283,0.5
upv_4,2037,49425,0.5
upv_4,2037,49806,0.5
upv_4,2037,51043,1.0
upv_4,2037,52183,6.7
upv_5,2037,53253,10.0
upv_2,2037,54271,0.5
upv_5,2037,54375,0.3
upv_5,2037,54376,0.3
upv_5,2037,54756,0.3
upv_5,2037,54757,0.3
upv_2,2037,55033,1.0
upv_2,2037,55790,0.5
upv_5,2037,56640,0.4
upv_4,2037,57399,0.4
upv_4,2037,57779,0.8
upv_5,2037,58179,0.9
upv_5,2037,60456,0.9
upv_5,2037,61215,0.9
upv_5,2037,61972,0.9
upv_3,2037,62651,1.2
upv_5,2037,62736,0.5
upv_4,2037,63111,0.5
upv_5,2037,63120,0.9
upv_5,2037,63512,21.0
upv_5,2037,70379,3.0
upv_4,2037,89232,25.0
upv_1,2038,36731,9.0
upv_2,2038,37579,3.0
upv_4,2038,38386,1.0
upv_1,2038,38715,0.9
upv_4,2038,39908,1.1
upv_2,2038,40242,2.3
upv_4,2038,40290,0.9
upv_4,2038,40292,2.0
upv_4,2038,40298,3.0
upv_4,2038,41059,1.0
upv_4,2038,41430,0.9
upv_2,2038,41763,2.2
upv_4,2038,43337,0.9
upv_3,2038,43432,0.4
upv_4,2038,43456,1.5
upv_4,2038,43717,0.4
upv_4,2038,43834,1.9
upv_3,2038,44191,0.9
upv_4,2038,45619,1.0
upv_4,2038,47519,1.0
upv_4,2038,49425,0.5
upv_4,2038,49806,0.5
upv_5,2038,53253,10.0
upv_2,2038,54271,0.5
upv_5,2038,54375,0.3
upv_5,2038,54376,0.3
upv_5,2038,54756,0.3
upv_5,2038,54757,0.3
upv_2,2038,55033,1.0
upv_2,2038,55790,0.5
upv_5,2038,56640,0.4
upv_4,2038,57399,0.4
upv_4,2038,57779,0.8
upv_5,2038,58179,0.9
upv_5,2038,61972,0.9
upv_3,2038,62651,1.2
upv_5,2038,62736,0.5
upv_4,2038,63111,0.5
upv_5,2038,63120,0.9
upv_5,2038,63512,21.0
upv_5,2038,70379,3.0
upv_4,2038,89232,25.0
upv_1,2039,36731,9.0
upv_4,2039,38386,1.0
upv_1,2039,38715,0.9
upv_4,2039,39908,1.1
upv_2,2039,40242,2.3
upv_4,2039,40292,2.0
upv_4,2039,40298,3.0
upv_2,2039,41763,2.2
upv_3,2039,43432,0.4
upv_4,2039,43456,1.5
upv_4,2039,43717,0.4
upv_3,2039,44191,0.9
upv_4,2039,45619,1.0
upv_4,2039,47519,1.0
upv_4,2039,49425,0.5
upv_4,2039,49806,0.5
upv_4,2039,57779,0.8
upv_5,2039,58179,0.9
upv_5,2039,61972,0.9
upv_5,2039,62736,0.5
upv_4,2039,63111,0.5
upv_5,2039,63512,21.0
upv_5,2039,70379,3.0
upv_4,2039,89232,25.0
