"t","i","r","c","wVC","cap"
2020,"SUBCRITICAL-COAL","Punjab","init-7",2607.54589041096,1460
2025,"SUPERCRITICAL-COAL","Punjab","init-7",1837.42159763314,3380
2041,"SUBCRITICAL-COAL","Punjab","init-7",1958.53,540
2027,"SUBCRITICAL-COAL","Punjab","init-7",2453.70307692308,1040
2035,"SUBCRITICAL-COAL","Punjab","init-7",1958.53,540
2032,"SUBCRITICAL-COAL","Punjab","init-7",2453.70307692308,1040
2022,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2021,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2017,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2035,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2018,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2023,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2021,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2033,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2028,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2029,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2037,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2033,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2018,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2034,"SUBCRITICAL-COAL","Rajasthan","init-4",2039.14404255319,1645
2042,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2040,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2043,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2023,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2033,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2039,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,250
2024,"SUBCRITICAL-COAL","Rajasthan","init-4",2425.7364084507,2840
2038,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2034,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2033,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2034,"SUBCRITICAL-COAL","Rajasthan","init-2",1058.89493775934,1205
2032,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2029,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2023,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2029,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2021,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2036,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,125
2036,"SUBCRITICAL-COAL","Rajasthan","init-2",1108.48,810
2024,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2017,"SUBCRITICAL-COAL","Rajasthan","init-4",2472.88475728155,3090
2039,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2033,"SUBCRITICAL-COAL","Rajasthan","init-2",1058.89493775934,1205
2029,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2027,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2023,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2030,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2030,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2036,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2029,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2045,"CCGT-GAS","Rajasthan","init-2",1565.61194029851,335
2027,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2028,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2022,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2046,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2046,"CCGT-GAS","Rajasthan","init-2",1565.61194029851,335
2034,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2024,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2042,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2029,"SUBCRITICAL-COAL","Rajasthan","init-4",2039.14404255319,1645
2036,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,500
2035,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2047,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2047,"CCGT-GAS","Rajasthan","init-2",1565.61194029851,335
2027,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2020,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2020,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2032,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2039,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2036,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2043,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2025,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2039,"SUBCRITICAL-COAL","Rajasthan","init-4",1730.05,1200
2037,"SUBCRITICAL-COAL","Rajasthan","init-4",1730.05,1200
2028,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2034,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2040,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2032,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2050,"CCGT-GAS","Rajasthan","init-2",1562.03,330
2030,"SUBCRITICAL-COAL","Rajasthan","init-4",2039.14404255319,1645
2024,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2017,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2021,"SUBCRITICAL-COAL","Rajasthan","init-4",2472.88475728155,3090
2020,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2027,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2019,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2044,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2037,"SUBCRITICAL-COAL","Rajasthan","init-2",1108.48,540
2027,"SUBCRITICAL-COAL","Rajasthan","init-4",2301.21641025641,2340
2020,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2038,"SUBCRITICAL-COAL","Rajasthan","init-4",1730.05,1200
2045,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2028,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2021,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2024,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2018,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2018,"SUBCRITICAL-COAL","Rajasthan","init-4",2472.88475728155,3090
2031,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2031,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2019,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2044,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2028,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2034,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2035,"SUBCRITICAL-COAL","Rajasthan","init-4",1730.05,1200
2028,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2018,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2017,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2028,"SUBCRITICAL-COAL","Rajasthan","init-4",2216.6143062201,2090
2050,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2037,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2030,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2023,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2033,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2026,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2030,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2036,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2025,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2026,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2038,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,500
2030,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2031,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2038,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2026,"SUBCRITICAL-COAL","Rajasthan","init-4",2369.48606177606,2590
2021,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2020,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2049,"CCGT-GAS","Rajasthan","init-2",1565.61194029851,335
2038,"SUBCRITICAL-COAL","Rajasthan","init-2",1108.48,540
2022,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2024,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2036,"SUBCRITICAL-COAL","Rajasthan","init-4",1730.05,1200
2041,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2023,"SUBCRITICAL-COAL","Rajasthan","init-4",2472.88475728155,3090
2021,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2017,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2017,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2026,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2018,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2019,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2027,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2020,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2049,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2025,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2030,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2031,"SUBCRITICAL-COAL","Rajasthan","init-4",2039.14404255319,1645
2041,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2019,"SUBCRITICAL-COAL","Rajasthan","init-4",2472.88475728155,3090
2035,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2019,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2029,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2022,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2040,"SUBCRITICAL-COAL","Rajasthan","init-4",1730.05,600
2038,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2048,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2031,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2032,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2025,"SUBCRITICAL-COAL","Rajasthan","init-4",2425.7364084507,2840
2020,"SUBCRITICAL-COAL","Rajasthan","init-4",2472.88475728155,3090
2022,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2025,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2019,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2033,"SUBCRITICAL-COAL","Rajasthan","init-4",2039.14404255319,1645
2022,"SUBCRITICAL-COAL","Rajasthan","init-4",2472.88475728155,3090
2023,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2026,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2026,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2048,"CCGT-GAS","Rajasthan","init-2",1565.61194029851,335
2019,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2034,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2035,"SUBCRITICAL-COAL","Rajasthan","init-1",198.54,250
2031,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2035,"SUBCRITICAL-COAL","Rajasthan","init-2",1108.48,945
2017,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2037,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,500
2032,"SUBCRITICAL-COAL","Rajasthan","init-4",2039.14404255319,1645
2018,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2027,"SUPERCRITICAL-COAL","Rajasthan","init-7",1680.05,1320
2035,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,750
2026,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2025,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2024,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2032,"SUBCRITICAL-COAL","Rajasthan","init-2",1018.63037593985,1330
2031,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2022,"CCGT-GAS","Rajasthan","init-2",1697.02636351584,754.3
2032,"SUBCRITICAL-COAL","Rajasthan","init-3",1608.54,1000
2025,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2037,"CCGT-GAS","Rajasthan","init-1",1062.01,270.5
2040,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2035,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2038,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2046,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2032,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2037,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2029,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2022,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2019,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2021,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2030,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2023,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2028,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2022,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2041,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2029,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2026,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1574.63222222222,2250
2017,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1574.63222222222,2250
2024,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2024,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2039,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2024,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2044,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2024,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2029,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2017,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2020,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2024,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1574.63222222222,2250
2017,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2025,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2027,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2036,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2021,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1574.63222222222,2250
2030,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2042,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2021,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2034,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2029,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2040,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2025,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2030,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2040,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2034,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2026,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2043,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2031,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2049,"CCGT-GAS","Tamil_Nadu","init-7",5825.21866369711,987.8
2026,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2030,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2032,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2018,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2028,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2034,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2021,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2024,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2038,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2039,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2021,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2023,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2030,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2022,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2030,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1552.905,2000
2034,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1552.905,2000
2034,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2039,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2023,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1574.63222222222,2250
2045,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2036,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2025,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1574.63222222222,2250
2022,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2018,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1574.63222222222,2250
2022,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1574.63222222222,2250
2037,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2024,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2028,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2018,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2029,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1552.905,2000
2027,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2019,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1574.63222222222,2250
2041,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2033,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2027,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2048,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2047,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2040,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3565.04363636364,1100
2040,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2031,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2018,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2021,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2026,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2034,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2017,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2017,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2038,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1548.18,1000
2045,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2033,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2020,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2025,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2025,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2047,"CCGT-GAS","Tamil_Nadu","init-7",5831.54824335214,992.8
2025,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2023,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2042,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2038,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2020,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2033,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2020,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2033,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2019,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2044,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2017,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2028,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1552.905,2000
2033,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2018,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2043,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2046,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2027,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2028,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2031,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2019,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2019,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2031,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2038,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2030,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2019,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2037,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2028,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2018,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2028,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2022,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2028,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2033,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2038,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2031,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2026,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2036,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2029,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2035,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2050,"CCGT-GAS","Tamil_Nadu","init-7",5825.21866369711,987.8
2035,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2036,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2034,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2032,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1552.905,2000
2026,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2018,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2029,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2036,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1552.905,2000
2025,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2035,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1552.905,2000
2050,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2029,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2017,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2036,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2048,"CCGT-GAS","Tamil_Nadu","init-7",5825.21866369711,987.8
2022,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2037,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2019,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2049,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2026,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2027,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1574.63222222222,2250
2025,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2031,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1552.905,2000
2031,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2039,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,1320
2023,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2035,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2036,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2037,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2037,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2032,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2019,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
2022,"CCGT-GAS","Tamil_Nadu","init-7",5837.81438765284,997.8
2039,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1548.18,500
2023,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2036,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2033,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1552.905,2000
2032,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2027,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2023,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2027,"SUBCRITICAL-COAL","Tamil_Nadu","init-5",3368.98,1700
2037,"SUBCRITICAL-COAL","Tamil_Nadu","init-2",1552.905,2000
2041,"SUPERCRITICAL-COAL","Tamil_Nadu","init-7",2503.22,660
2020,"SUBCRITICAL-COAL","Tamil_Nadu","init-3",2190.02,1200
2031,"SUBCRITICAL-COAL","Tamil_Nadu","init-1",1270.4,500
2021,"SUBCRITICAL-COAL","Tamil_Nadu","init-4",2830.03,600
2037,"DIESEL","Tamil_Nadu","init-7",2408.04,411.701
