region,year,capacity
s343,2015,1.0
s346,2019,2.1141
s123,2010,200.0
s176,2010,148.8
s193,2011,24.0
s215,2014,50.4
s335,2012,4.1
s176,2012,36.0
s335,2021,760.7
s335,2011,51.3
s132,2020,1074.7
s177,2018,200.1
s177,2019,66.0
s74,2020,1339.6
s132,2011,33.1
s177,2011,3.1
s333,2018,78.4
s333,2020,126.0
s335,2014,16.2
s345,2016,0.0486
s20,2010,101.2
s74,2010,311.0
s132,2016,523.8
s111,2015,80.0
s132,2015,502.0
s132,2019,700.3
s74,2016,80.0
s111,2020,220.0
s177,2012,34.0
s255,2019,90.0
s116,2014,75.0
s116,2011,3.0
s324,2012,140.8
s118,2012,40.0
s194,2017,98.0
s323,2012,69.0
s116,2016,435.8
s133,2012,0.9
s182,2011,40.8
s132,2012,179.0
s178,2016,3.0
s118,2019,480.6
s132,2014,251.0
s133,2014,138.6
s133,2021,70.0
s133,2018,90.8
s234,2012,1.0
s325,2020,80.0
s329,2012,0.1
s74,2024,500.0
s118,2018,202.5
s134,2016,27.6
s180,2012,168.8
s178,2010,3.0
s178,2012,105.6
s74,2022,500.0
s74,2023,500.0
s118,2020,188.8032
s134,2011,100.0
s180,2017,178.4
s180,2018,522.0
s178,2017,21.0
s178,2013,44.6
s116,2020,111.1968
s180,2016,53.0
s182,2012,0.7
s116,2015,73.4
s118,2014,206.5
s118,2011,120.4
s119,2022,75.0
s134,2015,68.7
s178,2011,119.6
s183,2012,5.9
s199,2012,109.5
s322,2012,292.6
s118,2017,6.9
s118,2015,6.8
s134,2018,103.5
s178,2018,200.0
s178,2020,252.5
s200,2019,194.3
s200,2011,240.0
s178,2019,312.4
s200,2018,331.0
s228,2020,374.9
s228,2016,100.8
s322,2011,38.0
s114,2018,30.0
s116,2012,79.9
s134,2012,200.1
s180,2010,3.0
s180,2015,59.9
s179,2018,168.0
s228,2018,109.5
s48,2016,1.7
s119,2017,40.9
s179,2020,60.0
s200,2012,281.0
s228,2011,401.0
s200,2020,79.0
s207,2010,500.0
s228,2017,66.0
s326,2011,3.2
s85,2020,170.0
s180,2011,443.9
s180,2019,398.8
s179,2014,119.6
s207,2020,150.0
s207,2015,175.0
s22,2012,1.0
s85,2011,248.3
s117,2018,9.4
s180,2020,254.1
s203,2021,123.0
s209,2016,184.0
s85,2014,62.6
s181,2011,1.5
s203,2012,192.3
s221,2010,301.2
s221,2017,100.0
s221,2020,502.0
s85,2012,71.0
s117,2017,91.4
s203,2022,357.2399
s209,2011,300.8
s221,2018,200.4
s228,2013,3.4
s322,2021,79.9
s25,2011,182.2
s25,2012,304.7608
s25,2010,36.8
s85,2013,25.1
s208,2011,150.0
s208,2019,227.5844
s221,2016,150.0
s202,2020,150.0
s208,2022,42.7601
s226,2012,200.0
s226,2020,345.64
s226,2017,119.7
s228,2021,99.0
s252,2012,50.4
s322,2016,38.3
s134,2020,112.4
s209,2015,98.0
s226,2010,1.0
s253,2014,40.0
s26,2012,3.9392
s117,2016,1.7
s117,2021,139.4
s144,2020,777.1
s226,2014,200.0
s144,2017,300.0
s184,2020,400.0
s209,2012,200.0
s224,2020,184.36
s253,2011,50.0
s253,2010,70.0
s250,2011,152.8
s36,2012,150.0
s209,2017,0.1
s253,2015,30.0
s25,2021,101.0
s80,2022,76.4721
s203,2020,267.0
s25,2015,85.9
s26,2021,30.5
s26,2011,2.0
s81,2022,31.3849
s82,2022,73.143
s208,2017,305.8
s224,2021,149.9999
s250,2016,103.0
s26,2017,46.0
s117,2013,74.8
s119,2010,60.0
s119,2020,6.9
s202,2011,1.5
s202,2021,50.0
s203,2019,162.6156
s210,2020,202.0
s144,2010,150.0
s26,2010,1.0
s144,2016,195.8
s48,2011,102.0
s86,2011,252.0
s140,2016,72.0
s201,2021,44.5
s86,2012,400.0
s86,2014,200.6
s86,2018,600.0
s86,2010,51.0
s86,2015,150.0
s135,2020,195.8
s135,2019,275.6
s86,2020,891.0
s83,2015,250.0
s29,2014,2.0
s137,2015,205.7
s29,2019,1.8
s29,2018,3.6
s249,2020,56.2
s249,2010,100.5
s29,2021,104.4
s137,2012,201.0
s135,2015,172.7973
s29,2017,1.9
s136,2015,76.5027
s138,2019,299.3
s52,2016,62.1
s141,2020,100.05
s140,2020,100.05
s143,2016,199.0
s87,2013,8.0
s87,2012,14.5
s84,2012,14.5
s87,2016,60.8
s87,2019,59.4
s87,2017,75.0
s136,2012,775.4
s136,2010,60.5
s143,2019,199.3
s30,2014,1.8
s30,2011,174.5086
s136,2017,658.8
s30,2018,2.8
s30,2020,9.297
s30,2015,2.5
s294,2016,208.0
s135,2013,59.8712
s136,2013,189.9288
s136,2016,577.6522
s244,2021,72.0
s28,2015,19.8
s136,2018,243.5
s139,2016,30.6478
s139,2011,37.2872
s143,2020,301.0
s139,2012,470.4
s141,2011,162.7128
s147,2020,298.8
s30,2012,624.3162
s53,2020,350.0
s139,2015,150.0
s155,2021,339.7493
s155,2016,561.8
s155,2017,154.5
s155,2015,397.8
s155,2020,600.0
s31,2014,228.0
s31,2019,131.1
s31,2011,547.0914
s93,2022,180.0
s155,2012,295.0
s31,2020,69.603
s31,2012,692.2212
s152,2012,120.0
s157,2015,150.4
s31,2015,178.2
s152,2015,499.7
s152,2020,200.0
s152,2016,198.0
s153,2020,1183.4674
s31,2018,193.5
s33,2012,328.2626
s150,2012,260.6
s155,2018,545.1
s53,2011,10.0
s54,2012,99.2
s150,2014,1510.4
s153,2010,251.0
s153,2021,148.2507
s153,2016,225.0
s153,2018,198.6
s153,2014,496.6
s156,2018,299.3
s31,2017,1.9
s150,2010,20.0
s153,2012,359.0
s150,2015,645.8
s150,2011,82.4
s153,2011,130.0
s156,2016,406.0
s33,2011,50.5
s88,2010,102.4
s33,2018,1.9
s156,2012,399.3
s154,2020,412.9326
s154,2021,220.0
s54,2010,65.1
s150,2019,210.1
s150,2016,374.0
s154,2018,130.0
s156,2011,100.8
s150,2021,788.0
s154,2015,174.0
s156,2010,99.2
s156,2017,99.1
s92,2020,306.2
s154,2012,148.8
s92,2017,298.0
s148,2014,34.8
s148,2017,354.2
s148,2019,220.5
s154,2011,100.0
s148,2018,50.9
s149,2016,555.843
s150,2022,300.0
s150,2017,435.5002
s149,2017,205.0998
s154,2016,249.9
s165,2015,681.2
s158,2019,100.0
s32,2017,143.0
s154,2014,150.0
s158,2020,303.0
s149,2015,568.1
s165,2012,165.4
s165,2019,1021.9
s148,2015,250.0
s148,2020,771.8
s149,2018,598.4
s165,2016,581.557
s148,2016,50.0
s149,2019,478.0
s149,2022,94.1061
s165,2022,325.8939
s149,2010,7.5
s165,2018,80.0
s165,2011,10.0
s165,2020,1154.2
s149,2014,214.0
s165,2021,668.0
s168,2016,125.0
s167,2014,67.6
s168,2020,180.1
s149,2020,338.4
s167,2011,225.0
s167,2012,311.0
s167,2015,514.1
s165,2017,658.4
s167,2016,230.0
s148,2012,27.3
s149,2012,61.2
s59,2015,30.0
s90,2011,50.4
s164,2020,925.7
s166,2021,1190.4422
s167,2017,100.5
s164,2018,496.7
s164,2015,207.2
s166,2020,525.0
s164,2021,70.8578
s169,2018,360.0
s169,2020,480.0
s166,2019,801.9
s169,2013,150.0
s166,2018,150.0
s163,2011,145.0
s166,2017,149.3
s166,2012,99.8
s174,2020,1253.9
s172,2022,250.0
s172,2019,769.1866
s172,2021,653.3169
s174,2021,235.4831
s174,2019,664.5134
s174,2010,401.1
s174,2012,613.6
s172,2010,150.0
s174,2017,572.3
s172,2012,91.2
s172,2016,650.0
s172,2015,637.7
s174,2014,188.0
s174,2018,201.0
s172,2020,252.0
s174,2015,165.0
