region,year,capacity
p08063,2015,150.0
p09160,2015,5.0
p17091,2015,175.0
p17183,2015,98.0
p19003,2015,58.0
p19027,2015,20.7
p19077,2015,1.9
p19141,2015,502.0
p19173,2015,48.0
p20051,2015,200.5
p20135,2015,0.385
p20165,2015,50.7
p20191,2015,150.0
p20195,2015,198.215
p23003,2015,148.0
p23007,2015,25.7
p27099,2015,196.0
p31011,2015,73.4
p31141,2015,6.8
p35041,2015,250.0
p38001,2015,107.5
p38065,2015,205.0
p38079,2015,148.0
p40007,2015,273.982
p40019,2015,100.0
p40047,2015,98.8
p40071,2015,298.999
p40113,2015,150.4
p40139,2015,225.717
p40149,2015,74.0
p46021,2015,97.8
p46067,2015,80.0
p48023,2015,300.0
p48045,2015,150.0
p48049,2015,200.1
p48061,2015,164.999
p48065,2015,150.0
p48069,2015,299.7
p48107,2015,20.0
p48115,2015,376.2
p48153,2015,400.0
p48173,2015,207.2
p48205,2015,2.1
p48237,2015,314.0
p48247,2015,78.0
p48303,2015,2.8
p48359,2015,194.0
p48427,2015,309.999
p48479,2015,249.7
p54057,2015,30.0
p08055,2016,60.8
p17053,2016,106.628
p17091,2016,77.372
p18007,2016,150.0
p19003,2016,48.3
p19015,2016,3.0
p19029,2016,1.7
p19083,2016,3.0
p19093,2016,147.2
p19141,2016,170.6
p19143,2016,79.7
p19161,2016,153.9
p20025,2016,200.0
p20031,2016,198.999
p20131,2016,72.0
p20151,2016,408.3
p23009,2016,90.9
p23019,2016,9.1
p23025,2016,186.0
p25001,2016,7.9
p25027,2016,1.16
p26069,2016,0.753
p26151,2016,41.298
p26157,2016,37.349
p27033,2016,151.996
p27063,2016,13.0
p27145,2016,78.0
p27165,2016,48.004
p29063,2016,195.8
p30099,2016,25.0
p31001,2016,1.7
p31089,2016,399.999
p31183,2016,35.8
p33007,2016,12.101
p35041,2016,50.0
p36033,2016,77.7
p37139,2016,106.353
p37143,2016,101.647
p38041,2016,150.0
p38059,2016,104.0
p38089,2016,150.0
p38093,2016,195.0
p39125,2016,100.8
p40007,2016,198.0
p40051,2016,108.0
p40053,2016,361.8
p40071,2016,196.173
p40073,2016,214.797
p40083,2016,83.203
p40113,2016,3.826
p40137,2016,249.9
p40153,2016,225.0
p41061,2016,10.0
p42111,2016,38.3
p44003,2016,1.5
p44009,2016,7.84
p48065,2016,200.0
p48097,2016,125.0
p48107,2016,257.0
p48129,2016,174.0
p48153,2016,300.0
p48215,2016,250.0
p48227,2016,120.0
p48369,2016,230.4
p48427,2016,200.0
p48447,2016,230.0
p48479,2016,200.0
p48487,2016,230.0
p49037,2016,62.1
p49045,2016,1.7
p54023,2016,51.807
p54031,2016,15.723
p54057,2016,35.47
p56009,2016,80.0
p06037,2017,0.51
p06053,2017,0.802
p06059,2017,1.39
p06069,2017,1.098
p06073,2017,143.0
p06077,2017,46.0
p08099,2017,75.0
p17019,2017,0.1
p17115,2017,278.0
p18073,2017,100.0
p18075,2017,119.7
p19015,2017,175.6
p19029,2017,1.8
p19157,2017,3.0
p19159,2017,3.6
p19169,2017,21.0
p20025,2017,200.0
p20057,2017,458.8
p23017,2017,22.8
p26063,2017,174.5
p26151,2017,74.5
p27081,2017,200.0
p29005,2017,300.0
p31037,2017,2.3
p31053,2017,40.9
p31141,2017,4.6
p31159,2017,1.7
p31181,2017,89.7
p35009,2017,324.3
p35025,2017,29.9
p35057,2017,298.0
p38013,2017,29.618
p38061,2017,120.382
p38065,2017,99.3
p39065,2017,66.0
p40051,2017,99.1
p40053,2017,154.5
p41001,2017,30.0
p41045,2017,20.0
p44009,2017,0.17
p48061,2017,95.3
p48069,2017,432.023
p48143,2017,100.5
p48153,2017,201.6
p48207,2017,250.0
p48355,2017,249.0
p48369,2017,6.977
p48415,2017,408.4
p48465,2017,149.3
p48489,2017,228.0
p50003,2017,30.0
p55065,2017,98.0
p06031,2018,24.4
p06037,2018,10.789
p06053,2018,0.996
p06065,2018,45.1
p06069,2018,2.604
p06111,2018,117.911
p08039,2018,582.3
p17011,2018,212.0
p17073,2018,119.0
p18181,2018,200.4
p19001,2018,352.0
p19073,2018,175.6
p19075,2018,90.8
p19077,2018,103.5
p19123,2018,174.6
p19131,2018,199.2
p19157,2018,204.6
p20151,2018,243.5
p26017,2018,44.0
p27111,2018,2.0
p27173,2018,44.6
p30059,2018,5.4
p30097,2018,104.7
p30107,2018,2.7
p30111,2018,1.6
p31003,2018,202.5
p31059,2018,4.6
p31105,2018,30.0
p31143,2018,2.5
p31185,2018,2.3
p35037,2018,50.9
p36013,2018,78.4
p36045,2018,4.277
p36049,2018,75.623
p38001,2018,48.0
p38049,2018,100.0
p39037,2018,4.5
p39125,2018,100.0
p40015,2018,130.0
p40047,2018,247.3
p40073,2018,299.3
p40103,2018,297.8
p40153,2018,198.6
p46015,2018,40.0
p48017,2018,148.4
p48079,2018,150.0
p48095,2018,148.4
p48107,2018,80.0
p48173,2018,196.7
p48261,2018,201.0
p48305,2018,300.0
p48307,2018,160.0
p48333,2018,200.0
p48383,2018,300.0
p06053,2019,1.8
p06083,2019,52.682
p06111,2019,78.418
p08071,2019,59.4
p09150,2019,3.0
p17011,2019,194.3
p17105,2019,49.378
p17113,2019,84.175
p17167,2019,185.0
p17203,2019,71.647
p19001,2019,389.14
p19035,2019,200.0
p19041,2019,299.3
p19089,2019,15.3
p19093,2019,202.4
p19157,2019,314.7
p19175,2019,9.66
p20001,2019,199.3
p20115,2019,299.3
p20193,2019,275.6
p25003,2019,5.426
p25013,2019,2.745
p25015,2019,1.428
p26057,2019,161.3
p26157,2019,123.9
p27117,2019,100.0
p31039,2019,2.5
p31051,2019,318.1
p31139,2019,160.0
p33011,2019,28.8
p35009,2019,220.5
p38029,2019,200.0
p38059,2019,106.7
p40127,2019,100.0
p41021,2019,200.0
p42105,2019,90.0
p44003,2019,3.0
p44005,2019,0.049
p44007,2019,14.951
p46011,2019,97.4
p46025,2019,200.0
p46051,2019,200.1
p48023,2019,30.2
p48025,2019,193.498
p48033,2019,158.0
p48105,2019,300.0
p48155,2019,350.3
p48189,2019,478.0
p48197,2019,299.6
p48235,2019,302.4
p48297,2019,113.602
p48355,2019,226.1
p48359,2019,210.1
p48409,2019,162.9
p48413,2019,199.5
p48427,2019,437.6
p48479,2019,300.0
p48487,2019,183.8
p04015,2020,350.0
p08017,2020,393.684
p08063,2020,382.416
p17011,2020,79.0
p17041,2020,202.0
p17105,2020,34.336
p17107,2020,204.865
p17109,2020,93.538
p17113,2020,249.757
p17115,2020,62.135
p17123,2020,115.907
p17187,2020,56.462
p18075,2020,130.0
p18171,2020,398.6
p18181,2020,102.0
p19033,2020,49.5
p19063,2020,90.0
p19069,2020,168.593
p19095,2020,252.5
p19109,2020,152.2
p19121,2020,60.0
p19143,2020,1.8
p19147,2020,250.0
p19161,2020,130.9
p19173,2020,112.4
p19189,2020,199.8
p19197,2020,32.707
p20111,2020,15.177
p20131,2020,300.0
p20139,2020,184.923
p20193,2020,195.8
p23009,2020,72.6
p26057,2020,222.08
p26117,2020,96.52
p26157,2020,130.0
p27047,2020,2.5
p27081,2020,200.0
p27105,2020,250.0
p27125,2020,4.6
p27133,2020,5.0
p29005,2020,236.5
p29011,2020,145.5
p29147,2020,242.0
p29197,2020,99.0
p30045,2020,80.0
p31151,2020,165.0
p31179,2020,230.0
p35041,2020,522.0
p38013,2020,199.4
p38021,2020,150.0
p38051,2020,150.0
p39125,2020,125.1
p40007,2020,200.0
p40047,2020,363.992
p40069,2020,303.5
p40103,2020,134.208
p40153,2020,148.4
p41049,2020,340.0
p46019,2020,103.5
p46029,2020,200.6
p46069,2020,250.2
p46135,2020,220.0
p48003,2020,160.7
p48145,2020,137.149
p48151,2020,44.665
p48263,2020,205.335
p48275,2020,242.8
p48293,2020,70.001
p48307,2020,180.0
p48309,2020,92.85
p48321,2020,151.2
p48353,2020,418.9
p48427,2020,50.4
p48489,2020,142.6
p48505,2020,201.6
p53001,2020,144.0
p53067,2020,136.8
p54067,2020,56.2
p56007,2020,250.9
p56009,2020,531.8
p56021,2020,450.2
p06001,2021,40.618
p06031,2021,81.5
p06065,2021,108.0
p06077,2021,15.582
p06083,2021,104.1
p08017,2021,104.0
p08075,2021,205.0
p17039,2021,61.361
p17107,2021,144.079
p17113,2021,186.531
p17123,2021,61.43
p17125,2021,40.921
p17137,2021,102.194
p17147,2021,11.907
p17167,2021,199.806
p17203,2021,31.57
p18035,2021,24.203
p18065,2021,12.247
p18135,2021,163.551
p18181,2021,302.4
p19003,2021,132.478
p19007,2021,7.9
p19055,2021,54.0
p19161,2021,80.0
p19175,2021,121.621
p20011,2021,35.359
p20025,2021,198.8
p20057,2021,297.6
p20095,2021,128.0
p20117,2021,98.561
p20131,2021,202.039
p20133,2021,456.441
p23017,2021,15.3
p26035,2021,2.527
p26059,2021,105.556
p26073,2021,380.974
p26091,2021,44.445
p27047,2021,200.0
p27081,2021,200.0
p29005,2021,299.0
p29057,2021,127.308
p29109,2021,18.292
p30009,2021,239.8
p31151,2021,135.0
p31181,2021,250.7
p35003,2021,100.0
p35025,2021,249.8
p35027,2021,307.534
p35057,2021,1050.666
p36013,2021,124.0
p36049,2021,79.7
p38105,2021,298.8
p39065,2021,157.925
p39091,2021,91.876
p40019,2021,105.393
p40047,2021,96.058
p40049,2021,34.607
p40069,2021,81.194
p40071,2021,351.8
p40093,2021,191.942
p40099,2021,37.106
p40151,2021,199.0
p44005,2021,1.5
p44007,2021,3.0
p46039,2021,453.999
p46051,2021,137.344
p46109,2021,16.256
p48059,2021,293.3
p48061,2021,242.524
p48081,2021,525.0
p48097,2021,180.1
p48105,2021,500.6
p48215,2021,183.902
p48217,2021,168.391
p48275,2021,225.6
p48293,2021,131.609
p48303,2021,3.4
p48305,2021,338.399
p48353,2021,182.4
p48415,2021,242.5
p48461,2021,499.5
p48489,2021,484.674
p48505,2021,209.4
p56007,2021,503.2
p06053,2022,5.6
p06065,2022,70.9
p06083,2022,95.5
p08123,2022,145.0
p17039,2022,78.319
p17075,2022,121.3
p17107,2022,122.18
p19009,2022,200.0
p19015,2022,224.4
p19055,2022,7.9
p19109,2022,270.0
p19149,2022,202.699
p20011,2022,161.157
p20037,2022,36.243
p23029,2022,20.0
p26041,2022,72.8
p26057,2022,170.714
p26063,2022,112.1
p26111,2022,54.286
p27081,2022,50.0
p27117,2022,120.0
p27133,2022,110.0
p30087,2022,365.5
p31003,2022,299.999
p31147,2022,5.6
p31179,2022,298.0
p35019,2022,145.0
p36007,2022,111.8
p36009,2022,107.2
p36049,2022,106.0
p40015,2022,303.6
p40017,2022,97.905
p40073,2022,696.951
p40083,2022,191.023
p40109,2022,13.122
p40139,2022,160.0
p41055,2022,201.3
p41059,2022,8.0
p42009,2022,71.37
p42111,2022,8.529
p48025,2022,250.0
p48059,2022,262.9
p48095,2022,491.6
p48173,2022,404.769
p48195,2022,748.407
p48207,2022,301.0
p48275,2022,336.0
p48329,2022,58.631
p48333,2022,499.201
p48349,2022,299.2
p48351,2022,393.0
p48383,2022,171.8
p48391,2022,440.148
p48409,2022,219.652
p48421,2022,118.593
p48447,2022,350.2
p48487,2022,366.6
p48489,2022,301.0
p48503,2022,500.0
p54057,2022,115.0
p55043,2022,89.375
p55049,2022,2.225
p04001,2023,238.2
p05033,2023,17.156
p06065,2023,94.722
p06071,2023,0.778
p06077,2023,97.0
p09160,2023,12.101
p16011,2023,160.0
p17033,2023,6.443
p17091,2023,252.205
p17161,2023,10.279
p17175,2023,105.5
p17183,2023,368.373
p17203,2023,400.0
p18089,2023,0.85
p18165,2023,71.296
p18167,2023,34.433
p19045,2023,141.571
p19097,2023,254.202
p19163,2023,18.346
p20011,2023,173.963
p20079,2023,83.64
p20091,2023,12.077
p20107,2023,231.895
p20113,2023,54.735
p20115,2023,61.625
p20121,2023,186.041
p20209,2023,0.024
p22085,2023,26.293
p22115,2023,289.826
p25003,2023,22.429
p26063,2023,30.156
p26099,2023,6.488
p26147,2023,163.852
p26151,2023,336.604
p27031,2023,1.142
p27055,2023,77.717
p27169,2023,21.141
p30011,2023,102.8
p30107,2023,80.0
p36003,2023,340.0
p36017,2023,21.819
p36019,2023,43.594
p36031,2023,45.951
p36053,2023,7.2
p36065,2023,4.8
p36077,2023,81.381
p36083,2023,138.06
p36101,2023,533.9
p36115,2023,164.364
p38023,2023,144.677
p38051,2023,252.0
p38057,2023,150.0
p39099,2023,1.5
p40015,2023,177.138
p40031,2023,79.878
p40051,2023,43.983
p40079,2023,460.428
p40083,2023,201.5
p40135,2023,74.115
p42013,2023,44.348
p42027,2023,43.252
p42049,2023,1.5
p42085,2023,1.5
p46063,2023,63.523
p46083,2023,32.878
p46099,2023,67.943
p46101,2023,99.179
p48069,2023,300.0
p48107,2023,327.034
p48153,2023,92.966
p48335,2023,84.973
p48351,2023,1370.168
p48361,2023,59.414
p48403,2023,562.482
p48415,2023,275.027
p48419,2023,158.018
p48451,2023,150.0
p55029,2023,72.816
p55061,2023,9.573
p55071,2023,9.21
p04001,2024,163.0
p06025,2024,27.0
p06031,2024,15.5
p08013,2024,33.461
p08019,2024,58.102
p08047,2024,18.152
p08049,2024,23.644
p08059,2024,47.642
p17107,2024,39.669
p17129,2024,160.331
p17149,2024,54.4
p19027,2024,124.343
p19047,2024,175.657
p27033,2024,243.194
p27039,2024,260.0
p27127,2024,156.805
p28141,2024,184.5
p30095,2024,170.0
p30097,2024,50.0
p30107,2024,80.0
p31011,2024,129.568
p31119,2024,267.332
p31151,2024,73.4
p36019,2024,4.97
p36021,2024,2.4
p36027,2024,2.4
p36115,2024,2.23
p38023,2024,80.0
p40113,2024,200.001
p48069,2024,288.0
p48403,2024,140.0
p53021,2024,56.794
p53025,2024,69.206
p56001,2024,833.8
p56007,2024,280.0
p56023,2024,90.404
p56039,2024,69.595
p25003,2025,35.4
p30011,2025,110.0
p30025,2025,60.0
p30109,2025,50.0
p36083,2025,16.451
p36103,2025,60.798
p36115,2025,220.473
p48011,2025,500.0
p50013,2025,6.877
p56007,2025,1500.0
p25003,2026,63.982
p36019,2026,26.924
p36031,2026,13.729
p36083,2026,157.924
p36115,2026,26.9
p50021,2026,1.239
p56007,2026,1500.0
p56011,2027,266.28
p56015,2027,552.271
p56021,2027,232.016
p56027,2027,449.432
p56011,2028,81.799
p56015,2028,291.697
p56027,2028,376.504
p46081,2029,147.388
p46103,2029,178.192
p56015,2029,56.275
p56027,2029,368.145
