i,region,t,cap_new,capex
hydND,p1,1929,7.9,42572168.88194818
hydND,p90,1929,32.3,162947938.0536833
hydND,p80,1929,0.5,2845515.9640510203
hydND,p104,1929,0.1,610316.0219999999
o-g-s,p53,1929,0.3,294708.0717158598
hydND,p21,1929,0.8,4042721.5452344366
hydND,p127,1929,4.0,19939878.196869113
hydND,p90,1929,32.3,162947938.0536833
hydND,p34,1929,0.8,4450053.525711111
hydND,p103,1929,0.1,591000.9476200001
hydND,p10,1929,2.3,12203506.29755224
hydND,p10,1929,1.8,9550570.14591045
hydND,p127,1929,4.0,19939878.196869113
hydND,p46,1929,0.4,2256323.0635333336
hydND,p9,1929,5.8,29972359.3485412
hydND,p96,1929,1.3,6515243.265486569
hydND,p1,1929,32.0,172444228.3825749
hydND,p18,1930,24.5,134750246.568727
hydND,p44,1930,0.3,1799143.6806500002
hydND,p131,1930,12.9,72275944.77382728
hydND,p96,1930,32.5,162881081.63716424
hydND,p92,1930,52.0,247401128.05550563
hydND,p96,1930,32.5,162881081.63716424
hydND,p129,1930,1.0,5028977.826484375
hydND,p131,1930,12.9,72275944.77382728
hydND,p92,1930,52.0,247401128.05550563
hydND,p84,1930,1.5,7214127.404470587
hydND,p127,1930,10.2,50846689.40201623
hydND,p96,1930,32.5,162881081.63716424
hydND,p9,1930,3.5,18086768.572395552
hydND,p134,1930,2.9,14703255.162881792
hydND,p1,1930,2.7,14549981.769779757
hydND,p127,1930,3.6,17945890.3771822
hydND,p84,1930,1.5,7214127.404470587
hydND,p46,1930,1.0,5640807.658833333
hydND,p127,1930,4.0,19939878.196869113
hydND,p46,1930,0.5,2820403.829416666
o-g-s,p41,1930,0.6,589416.1434317196
hydND,p127,1930,46.0,229308599.2639948
hydND,p5,1930,4.0,18820761.232506696
hydND,p18,1930,24.5,134750246.568727
hydND,p96,1930,35.0,175410395.6092538
o-g-s,p53,1930,0.3,294708.0717158598
hydND,p118,1930,0.4,1837387.0385005467
hydND,p118,1930,0.4,1837387.0385005467
hydND,p118,1930,0.4,1837387.0385005467
hydND,p94,1930,2.4,12540659.94517542
hydND,p97,1930,40.0,180759690.667673
hydND,p28,1930,13.0,68320067.98342675
hydND,p2,1930,30.0,163303702.56089073
hydND,p130,1930,47.8,229014144.06731945
hydND,p94,1930,4.0,20901099.9086257
hydND,p94,1930,4.8,25081319.890350837
hydND,p130,1930,22.5,107799544.8015625
hydND,p130,1930,47.8,229014144.06731945
hydND,p97,1930,36.0,162683721.6009057
hydND,p97,1930,36.0,162683721.6009057
hydND,p130,1930,47.8,229014144.06731945
hydND,p9,1930,8.9,45992068.65552012
hydND,p127,1930,10.4,51843683.3118597
hydND,p9,1930,8.9,45992068.65552012
o-g-s,p46,1930,0.2,196472.04781057325
hydND,p118,1930,0.4,1837387.0385005467
hydND,p118,1930,0.4,1837387.0385005467
hydND,p134,1930,29.4,149060586.82369816
hydND,p131,1930,6.8,38098947.63271515
CoalOldUns,p70,1930,2.8,6950898.718840877
hydND,p1,1930,2.7,14549981.769779757
hydND,p94,1930,4.0,20901099.9086257
hydND,p4,1931,15.0,88616900.66999999
hydND,p4,1931,15.0,88616900.66999999
hydND,p55,1931,4.0,21439915.79392
hydND,p4,1931,1.2,7089352.053599999
hydND,p9,1931,11.0,56844129.798957445
hydND,p122,1931,32.0,140910714.75610253
hydND,p55,1931,4.0,21439915.79392
hydND,p55,1931,4.0,21439915.79392
hydND,p103,1931,10.7,63237101.39534
hydND,p2,1931,30.0,163303702.56089073
hydND,p9,1931,29.0,149861796.742706
hydND,p9,1931,29.0,149861796.742706
hydND,p103,1931,10.7,63237101.39534
hydND,p122,1931,2.0,8806919.672256408
o-g-s,p39,1931,0.6,589416.1434317196
hydND,p103,1931,10.7,63237101.39534
hydND,p55,1931,4.0,21439915.79392
hydND,p64,1931,2.4,12661959.4622
hydND,p72,1931,24.0,109791931.27402598
hydND,p122,1931,32.0,140910714.75610253
hydND,p5,1931,22.0,103514186.77878682
hydND,p70,1931,1.2,6110990.573408107
hydND,p127,1931,4.3,21435369.061634295
hydND,p127,1931,4.3,21435369.061634295
hydND,p33,1931,1.4,7643751.4612918915
hydND,p90,1931,7.5,37836208.52639706
hydND,p90,1931,36.2,182622766.4874098
hydND,p90,1931,36.2,182622766.4874098
hydND,p127,1931,0.5,2492484.774608639
hydND,p130,1931,2.3,11019509.024159722
hydND,p130,1931,2.8,13415054.464194443
hydND,p130,1931,2.8,13415054.464194443
hydND,p130,1931,2.3,11019509.024159722
hydND,p127,1931,0.5,2492484.774608639
hydND,p94,1931,16.0,83604399.6345028
hydND,p134,1931,29.9,151595630.81729847
hydND,p122,1931,2.0,8806919.672256408
hydND,p131,1931,4.0,22411145.66630303
hydND,p72,1931,31.0,141814577.8956169
hydND,p72,1931,31.0,141814577.8956169
hydND,p2,1931,1.0,5443456.752029691
hydND,p64,1931,2.4,12661959.4622
hydND,p74,1931,0.4,2619815.562342858
hydND,p129,1931,0.7,3520284.478539062
hydND,p74,1931,0.4,2619815.562342858
hydND,p72,1931,24.0,109791931.27402598
hydND,p72,1931,31.0,141814577.8956169
hydND,p74,1931,5.9,38642279.544557154
hydND,p70,1931,1.0,5092492.144506756
hydND,p70,1931,1.0,5092492.144506756
hydND,p74,1931,5.9,38642279.544557154
hydND,p72,1931,31.0,141814577.8956169
hydND,p6,1932,7.7,39329406.06243381
hydND,p127,1932,8.4,41873744.21342514
hydND,p64,1932,2.4,12661959.4622
hydND,p2,1932,0.5,2721728.3760148454
hydND,p65,1932,2.0,9941598.274618557
hydND,p65,1932,2.0,9941598.274618557
hydND,p65,1932,2.0,9941598.274618557
hydND,p118,1932,0.9,4134120.8366262303
hydND,p103,1932,2.8,16548026.53336
hydND,p2,1932,50.0,272172837.60148454
hydND,p10,1932,6.0,31835233.819701493
hydND,p127,1932,8.4,41873744.21342514
hydND,p2,1932,0.5,2721728.3760148454
hydND,p118,1932,0.3,1378040.27887541
o-g-s,p77,1932,0.4,392944.0956211465
hydND,p4,1932,15.0,88616900.66999999
hydND,p122,1932,32.0,140910714.75610253
hydND,p44,1932,0.2,1199429.1204333336
hydND,p122,1932,32.0,140910714.75610253
hydND,p10,1932,14.4,76404561.1672836
hydND,p33,1932,1.6,8735715.955762163
hydND,p4,1932,15.0,88616900.66999999
o-g-s,p42,1932,0.1,98236.02390528662
hydND,p33,1932,1.5,8189733.708527028
hydND,p85,1932,30.9,152235695.5620241
hydND,p85,1932,30.8,151743023.40810168
hydND,p134,1933,0.7,3549061.5910404325
hydND,p118,1933,0.8,3674774.0770010934
o-g-s,p10,1933,3.6,3536496.860590318
o-g-s,p10,1933,3.6,3536496.860590318
o-g-s,p10,1933,3.6,3536496.860590318
o-g-s,p10,1933,3.6,3536496.860590318
hydND,p118,1933,2.0,9186935.192502731
o-g-s,p10,1933,3.6,3536496.860590318
hydND,p118,1933,0.2,918693.5192502734
hydND,p122,1933,32.0,140910714.75610253
hydND,p122,1934,33.0,145314174.59223074
hydND,p118,1934,1.0,4593467.596251367
hydND,p97,1934,1.8,8134186.080045284
hydND,p131,1934,1.8,10085015.549836364
o-g-s,p109,1934,0.8,785888.191242293
hydND,p117,1935,4.8,22846449.46594783
hydND,p117,1935,4.8,22846449.46594783
hydND,p134,1935,1.8,9126158.376961112
hydND,p76,1935,2.4,13973408.060914282
o-g-s,p42,1935,3.5,3438260.8366850317
hydND,p117,1935,4.8,22846449.46594783
hydND,p103,1935,0.2,1182001.8952400002
hydND,p117,1935,4.8,22846449.46594783
hydND,p126,1935,0.6,2990274.8157818173
hydND,p131,1935,0.8,4482229.133260607
hydND,p117,1935,4.8,22846449.46594783
hydND,p103,1935,0.5,2955004.7381
hydND,p117,1935,4.8,22846449.46594783
hydND,p16,1935,10.1,49454797.88253972
hydND,p126,1935,0.6,2990274.8157818173
hydND,p131,1935,0.8,4482229.133260607
hydND,p126,1935,0.6,2990274.8157818173
o-g-s,p54,1935,0.2,196472.04781057325
hydND,p40,1935,12.0,73356315.38858598
hydND,p40,1935,12.0,73356315.38858598
hydND,p126,1935,0.6,2990274.8157818173
o-g-s,p50,1936,0.4,392944.0956211465
o-g-s,p53,1936,0.4,392944.0956211465
o-g-s,p50,1936,0.4,392944.0956211465
o-g-s,p41,1936,0.4,392944.0956211465
hydND,p132,1936,7.6,41070271.09697
o-g-s,p72,1936,0.6,589416.1434317196
o-g-s,p40,1936,0.5,491180.11952643306
o-g-s,p50,1936,0.4,392944.0956211465
o-g-s,p25,1936,0.1,98236.02390528662
hydND,p129,1936,0.6,3017386.6958906245
hydND,p1,1936,1.2,6466658.564346558
hydND,p3,1936,0.5,2332820.791974498
hydND,p43,1936,0.5,2757886.368542857
hydND,p1,1936,1.2,6466658.564346558
hydND,p43,1936,0.6,3309463.642251428
hydND,p1,1936,90.0,484999392.32599187
hydND,p89,1936,34.1,177548974.60446668
hydND,p3,1936,0.5,2332820.791974498
hydND,p40,1936,15.0,91695394.23573248
hydND,p40,1936,15.0,91695394.23573248
hydND,p40,1936,15.0,91695394.23573248
hydND,p40,1936,1.0,6113026.282382165
hydND,p3,1936,0.5,2332820.791974498
hydND,p40,1936,1.0,6113026.282382165
hydND,p13,1936,130.0,435928377.1020498
hydND,p13,1936,2.7,9053897.062888728
hydND,p40,1936,1.0,6113026.282382165
hydND,p92,1936,63.5,302114839.0677809
hydND,p92,1936,63.5,302114839.0677809
hydND,p13,1936,2.4,8047908.500345535
hydND,p13,1936,130.0,435928377.1020498
hydND,p13,1936,130.0,435928377.1020498
o-g-s,p37,1937,0.6,589416.1434317196
o-g-s,p43,1937,0.3,294708.0717158598
hydND,p134,1937,8.0,40560703.89760494
o-g-s,p41,1937,0.9,884124.2151475796
hydND,p15,1937,2.1,10525694.692451837
o-g-s,p40,1937,0.1,98236.02390528662
hydND,p13,1937,61.5,206227655.32135433
hydND,p13,1937,130.0,435928377.1020498
o-g-s,p40,1937,0.1,98236.02390528662
o-g-s,p54,1937,0.3,294708.0717158598
o-g-s,p54,1937,0.3,294708.0717158598
hydND,p89,1937,33.2,172862931.28646022
hydND,p76,1937,2.4,13973408.060914282
hydND,p16,1937,9.5,46516889.09743835
hydND,p1,1937,90.0,484999392.32599187
hydND,p16,1937,8.7,42599677.38396986
hydND,p130,1937,1.8,8623963.584125001
hydND,p129,1937,3.0,15086933.479453124
o-g-s,p33,1937,0.1,98236.02390528662
o-g-s,p33,1937,0.1,98236.02390528662
hydND,p132,1937,1.7,9186771.1664275
o-g-s,p45,1937,0.3,294708.0717158598
o-g-s,p45,1937,0.3,294708.0717158598
o-g-s,p33,1937,0.1,98236.02390528662
o-g-s,p33,1937,0.1,98236.02390528662
hydND,p25,1937,0.2,1082843.4967445545
o-g-s,p33,1938,0.2,196472.04781057325
o-g-s,p39,1938,2.5,2455900.597632165
hydND,p118,1938,3.5,16077136.586879782
o-g-s,p68,1938,0.2,196472.04781057325
hydND,p92,1938,52.0,247401128.05550563
o-g-s,p103,1938,0.6,589416.1434317196
hydND,p116,1938,1.0,4899820.662298361
hydND,p77,1938,3.5,19497713.490986113
hydND,p64,1938,18.3,96547440.899275
hydND,p77,1938,3.5,19497713.490986113
hydND,p64,1938,13.8,72806266.90765001
hydND,p64,1938,18.3,96547440.899275
hydND,p92,1938,37.7,179365817.84024158
hydND,p13,1938,130.0,435928377.1020498
hydND,p134,1938,2.1,10647184.773121295
o-g-s,p42,1938,0.1,98236.02390528662
hydND,p92,1938,37.6,178890046.44013485
o-g-s,p33,1938,0.1,98236.02390528662
CoalOldUns,p78,1938,12.0,29789565.93788947
o-g-s,p103,1938,0.6,589416.1434317196
o-g-s,p103,1938,0.7,687652.1673370062
hydND,p117,1938,8.9,42361125.05144493
o-g-s,p45,1938,0.3,294708.0717158598
hydND,p5,1938,53.5,251727681.48477703
hydND,p75,1938,1.2,7152157.1088000005
hydND,p75,1938,1.2,7152157.1088000005
hydND,p118,1938,3.5,16077136.586879782
hydND,p134,1938,2.1,10647184.773121295
hydND,p13,1938,130.0,435928377.1020498
hydND,p134,1938,1.4,7098123.182080865
hydND,p118,1938,3.5,16077136.586879782
hydND,p5,1938,53.5,251727681.48477703
hydND,p17,1938,62.0,323422763.322316
hydND,p117,1938,4.9,23322417.16315508
o-g-s,p68,1938,0.2,196472.04781057325
hydND,p117,1938,4.9,23322417.16315508
o-g-s,p106,1938,3.0,2947080.7171585984
hydND,p75,1938,6.2,36952811.728800006
hydND,p134,1938,1.4,7098123.182080865
hydND,p75,1938,10.9,64965427.071600005
hydND,p131,1938,0.6,3361671.8499454544
hydND,p134,1939,8.2,41574721.495045066
hydND,p116,1939,0.8,3919856.5298386887
Gas-CT,p50,1939,0.5,370931.42679231294
hydND,p89,1939,29.8,155160100.9739914
o-g-s,p70,1939,0.1,98236.02390528662
o-g-s,p52,1939,0.7,687652.1673370062
hydND,p28,1939,3.0,15766169.534636945
o-g-s,p103,1939,0.5,491180.11952643306
o-g-s,p103,1939,0.5,491180.11952643306
hydND,p34,1939,2.5,13906417.26784722
hydND,p89,1939,31.0,161408158.73133332
o-g-s,p53,1939,0.7,687652.1673370062
hydND,p89,1939,30.6,159325472.81221935
o-g-s,p40,1939,0.4,392944.0956211465
hydND,p118,1939,14.7,67523973.66489509
hydND,p25,1939,0.4,2165686.9934891085
hydND,p118,1939,14.7,67523973.66489509
hydND,p9,1939,4.5,23254416.735937137
hydND,p76,1939,2.4,13973408.060914282
o-g-s,p50,1939,0.6,589416.1434317196
o-g-s,p54,1939,0.2,196472.04781057325
hydND,p118,1939,14.7,67523973.66489509
o-g-s,p34,1939,0.5,491180.11952643306
hydND,p118,1939,14.7,67523973.66489509
hydND,p131,1939,0.4,2241114.5666303034
o-g-s,p53,1939,1.5,1473540.3585792992
o-g-s,p34,1939,0.4,392944.0956211465
o-g-s,p46,1939,0.3,294708.0717158598
hydND,p95,1939,3.0,14600122.075124998
hydND,p24,1939,17.2,102797185.76725456
hydND,p24,1939,17.2,102797185.76725456
hydND,p13,1939,130.0,435928377.1020498
o-g-s,p81,1939,0.5,491180.11952643306
hydND,p13,1939,130.0,435928377.1020498
hydND,p24,1939,17.2,102797185.76725456
hydND,p127,1939,7.4,36888774.66420786
Gas-CT,p33,1939,0.4,321414.85307181
o-g-s,p46,1939,0.3,294708.0717158598
o-g-s,p70,1940,0.2,196472.04781057325
o-g-s,p70,1940,0.2,196472.04781057325
hydND,p26,1940,0.6,3220119.997964706
hydND,p122,1940,33.0,145314174.59223074
hydND,p127,1940,0.4,1993987.8196869113
hydND,p96,1940,2.3,11526968.85432239
hydND,p127,1940,0.8,3987975.6393738226
hydND,p44,1940,0.2,1199429.1204333336
hydND,p127,1940,0.2,996993.9098434557
CoalOldUns,p97,1940,38.0,94333625.46998334
CoalOldUns,p97,1940,38.0,94333625.46998334
hydND,p76,1940,2.4,13973408.060914282
hydND,p16,1940,3.0,14689543.925506849
hydND,p97,1940,87.7,396315621.788873
hydND,p77,1940,3.5,19497713.490986113
hydND,p77,1940,3.5,19497713.490986113
hydND,p51,1940,21.0,104140536.82288024
o-g-s,p80,1940,0.6,589416.1434317196
o-g-s,p81,1940,0.2,196472.04781057325
o-g-s,p81,1940,0.2,196472.04781057325
hydND,p96,1940,2.3,11526968.85432239
hydND,p74,1940,0.6,3929723.343514286
hydND,p96,1940,2.3,11526968.85432239
hydND,p51,1940,21.0,104140536.82288024
hydND,p51,1940,0.5,2479536.591020958
hydND,p43,1940,0.6,3309463.642251428
hydND,p51,1940,21.0,104140536.82288024
hydND,p134,1940,4.6,23322404.74112284
hydND,p134,1940,4.6,23322404.74112284
hydND,p134,1940,4.6,23322404.74112284
hydND,p134,1940,4.6,23322404.74112284
hydND,p51,1940,21.0,104140536.82288024
hydND,p46,1940,0.3,1692242.2976499998
hydND,p129,1940,1.7,8549262.305023437
o-g-s,p46,1940,0.4,392944.0956211465
o-g-s,p39,1940,0.1,98236.02390528662
hydND,p92,1940,35.4,168423075.6377865
hydND,p92,1940,35.4,168423075.6377865
o-g-s,p114,1940,0.7,687652.1673370062
hydND,p92,1940,35.4,168423075.6377865
o-g-s,p42,1940,5.3,5206509.26698019
hydND,p9,1940,0.7,3617353.71447911
hydND,p31,1940,9.3,48500866.896400005
hydND,p31,1940,9.3,48500866.896400005
hydND,p31,1940,9.3,48500866.896400005
hydND,p9,1940,2.0,10335296.327083172
hydND,p21,1940,0.5,2526700.965771523
hydND,p21,1940,0.5,2526700.965771523
o-g-s,p70,1940,0.2,196472.04781057325
biopower,p46,1940,9.0,29610924.473677948
o-g-s,p59,1940,0.1,98236.02390528662
o-g-s,p54,1940,0.3,294708.0717158598
o-g-s,p59,1940,0.1,98236.02390528662
hydND,p64,1940,8.2,43261694.82918333
hydND,p64,1940,8.8,46427184.694733344
o-g-s,p70,1940,0.2,196472.04781057325
hydND,p134,1940,29.2,148046569.22625804
o-g-s,p59,1940,0.1,98236.02390528662
hydND,p46,1940,0.3,1692242.2976499998
o-g-s,p37,1941,0.7,687652.1673370062
o-g-s,p128,1941,1.5,1473540.3585792992
o-g-s,p37,1941,0.7,687652.1673370062
hydND,p5,1941,62.1,292192318.13466644
hydND,p129,1941,0.6,3017386.6958906245
CoalOldUns,p97,1941,75.0,186184787.1118092
o-g-s,p131,1941,5.7,5599453.362601337
hydND,p129,1941,0.7,3520284.478539062
o-g-s,p37,1941,0.7,687652.1673370062
hydND,p74,1941,0.6,3929723.343514286
hydND,p40,1941,22.5,137543091.3535987
hydND,p134,1941,1.6,8112140.779520988
hydND,p95,1941,0.8,3893365.886699999
hydND,p95,1941,1.8,8760073.245074999
hydND,p3,1941,10.0,46656415.83948996
hydND,p40,1941,10.5,64186775.96501274
hydND,p3,1941,10.0,46656415.83948996
hydND,p3,1941,125.0,583205197.9936244
o-g-s,p106,1941,35.0,34382608.36685032
hydND,p40,1941,10.5,64186775.96501274
hydND,p40,1941,10.0,61130262.82382165
hydND,p40,1941,10.0,61130262.82382165
hydND,p10,1941,11.0,58364595.336119406
hydND,p134,1941,1.4,7098123.182080865
hydND,p97,1941,19.7,89024147.65382893
hydND,p13,1941,130.0,435928377.1020498
hydND,p89,1941,33.4,173904274.2460172
hydND,p89,1941,33.6,174945617.20557418
hydND,p14,1941,1.1,5908712.635596299
hydND,p5,1941,62.1,292192318.13466644
hydND,p5,1941,62.1,292192318.13466644
o-g-s,p34,1941,0.3,294708.0717158598
hydND,p10,1941,2.7,14325855.218865674
hydND,p64,1941,36.0,189929391.93300003
o-g-s,p43,1941,1.7,1670012.4063898723
o-g-s,p71,1941,0.2,196472.04781057325
hydND,p64,1941,36.0,189929391.93300003
o-g-s,p70,1941,0.3,294708.0717158598
o-g-s,p34,1941,0.3,294708.0717158598
o-g-s,p69,1941,0.3,294708.0717158598
hydND,p64,1941,36.0,189929391.93300003
hydND,p63,1942,12.0,58242416.54466666
hydND,p92,1942,38.5,183171989.0410955
hydND,p15,1942,5.0,25061177.839171037
hydND,p75,1942,2.0,11920261.848
hydND,p92,1942,43.6,207436330.44653937
hydND,p127,1942,2.8,13957914.737808378
hydND,p2,1942,2.1,11431259.179262351
o-g-s,p103,1942,0.7,687652.1673370062
o-g-s,p103,1942,2.3,2259428.549821592
hydND,p75,1942,2.0,11920261.848
hydND,p92,1942,39.3,186978160.24194944
hydND,p92,1942,39.3,186978160.24194944
hydND,p63,1942,12.0,58242416.54466666
hydND,p3,1942,125.0,583205197.9936244
hydND,p92,1942,39.3,186978160.24194944
o-g-s,p34,1942,1.0,982360.239052866
hydND,p89,1942,29.6,154118758.0144344
o-g-s,p84,1942,0.4,392944.0956211465
o-g-s,p84,1942,0.4,392944.0956211465
hydND,p96,1942,11.0,55128981.47719405
hydND,p97,1942,50.0,225949613.3345912
hydND,p9,1942,12.0,62011777.96249904
o-g-s,p40,1942,0.2,196472.04781057325
hydND,p96,1942,36.0,180422121.1980896
hydND,p92,1942,37.0,176035418.0394944
hydND,p92,1942,39.8,189357017.2424831
hydND,p46,1942,0.4,2256323.0635333336
hydND,p46,1942,0.4,2256323.0635333336
hydND,p76,1942,2.4,13973408.060914282
hydND,p96,1942,36.0,180422121.1980896
hydND,p5,1942,62.1,292192318.13466644
o-g-s,p128,1942,2.0,1964720.478105732
hydND,p75,1942,2.0,11920261.848
hydND,p89,1942,29.5,153598086.5346559
hydND,p10,1942,30.0,159176169.09850746
hydND,p10,1942,30.0,159176169.09850746
hydND,p89,1942,29.2,152036072.0953204
hydND,p89,1942,29.2,152036072.0953204
hydND,p3,1942,125.0,583205197.9936244
hydND,p96,1942,29.0,145340042.07623884
hydND,p13,1942,130.0,435928377.1020498
hydND,p96,1942,29.0,145340042.07623884
hydND,p75,1942,1.2,7152157.1088000005
hydND,p134,1942,1.6,8112140.779520988
hydND,p81,1942,0.8,4417079.00557311
Gas-CT,p58,1942,1.5,1061236.4470541729
Gas-CT,p58,1942,1.5,1061236.4470541729
CoalOldUns,p97,1942,38.0,94333625.46998334
hydND,p81,1942,0.8,4417079.00557311
CoalOldUns,p70,1942,12.6,31279044.234783947
CoalOldUns,p92,1942,56.0,139017974.37681755
CoalOldUns,p92,1942,56.0,139017974.37681755
hydND,p81,1942,0.8,4417079.00557311
hydND,p81,1942,0.8,4417079.00557311
hydND,p97,1943,41.2,186182481.3877032
hydND,p33,1943,13.0,70977692.14056757
hydND,p92,1943,37.7,179365817.84024158
hydND,p92,1943,44.5,211718273.0475
hydND,p13,1943,127.0,425868491.4766179
hydND,p97,1943,0.6,2711395.3600150947
CoalOldUns,p103,1943,83.0,206044497.7370689
hydND,p89,1943,29.4,153077415.0548774
CoalOldUns,p92,1943,56.0,139017974.37681755
hydND,p33,1943,13.0,70977692.14056757
hydND,p89,1943,29.4,153077415.0548774
hydND,p74,1943,6.0,39297233.43514286
hydND,p74,1943,6.0,39297233.43514286
hydND,p10,1943,30.0,159176169.09850746
hydND,p92,1943,28.6,136070620.4305281
hydND,p10,1943,30.0,159176169.09850746
hydND,p97,1943,41.2,186182481.3877032
hydND,p5,1943,1.1,5175709.338939342
CoalOldUns,p116,1943,37.0,91851161.64182588
hydND,p5,1943,62.1,292192318.13466644
o-g-s,p85,1943,12.0,11788322.868634392
hydND,p35,1943,50.0,246142974.5137131
hydND,p3,1943,125.0,583205197.9936244
hydND,p10,1943,2.0,10611744.606567165
hydND,p43,1943,0.8,4412618.189668572
hydND,p5,1943,62.1,292192318.13466644
hydND,p5,1943,62.1,292192318.13466644
hydND,p129,1943,1.0,5028977.826484375
hydND,p3,1943,125.0,583205197.9936244
hydND,p3,1943,125.0,583205197.9936244
hydND,p9,1943,22.0,113688259.59791487
hydND,p127,1943,1.2,5981963.459060733
CoalOldUns,p118,1944,90.0,223421744.53417104
o-g-s,p107,1944,40.0,39294409.56211464
hydND,p93,1944,45.4,213550653.27286217
hydND,p5,1944,54.0,254080276.6388404
hydND,p92,1944,39.3,186978160.24194944
hydND,p129,1944,1.7,8549262.305023437
hydND,p6,1944,0.9,4596943.565739017
hydND,p9,1944,2.0,10335296.327083172
hydND,p9,1944,2.0,10335296.327083172
hydND,p9,1944,142.0,733806039.2229053
hydND,p92,1944,39.2,186502388.8418427
hydND,p9,1944,40.0,206705926.54166344
hydND,p127,1944,1.0,4984969.549217278
hydND,p13,1944,127.0,425868491.4766179
hydND,p93,1944,44.9,211198773.83153108
o-g-s,p39,1944,0.6,589416.1434317196
hydND,p9,1944,40.0,206705926.54166344
Gas-CT,p43,1944,0.6,464290.6284805032
hydND,p3,1944,125.0,583205197.9936244
hydND,p9,1944,40.0,206705926.54166344
hydND,p92,1944,44.2,210290958.8471798
hydND,p92,1944,39.9,189832788.6425899
hydND,p9,1944,142.0,733806039.2229053
o-g-s,p46,1944,0.6,589416.1434317196
hydND,p85,1944,40.0,197068861.56896323
hydND,p9,1944,40.0,206705926.54166344
o-g-s,p71,1945,0.2,196472.04781057325
o-g-s,p70,1945,0.2,196472.04781057325
o-g-s,p63,1945,24.0,23576645.737268787
hydND,p63,1945,40.0,194141388.48222223
o-g-s,p54,1945,0.6,589416.1434317196
o-g-s,p40,1945,0.7,687652.1673370062
hydND,p74,1945,0.8,5239631.124685716
o-g-s,p43,1945,0.8,785888.191242293
o-g-s,p84,1945,0.8,785888.191242293
hydND,p1,1945,40.0,215555285.47821864
CoalOldUns,p80,1945,0.7,1737724.6797102191
hydND,p97,1945,101.4,458225815.842551
hydND,p97,1945,101.4,458225815.842551
hydND,p93,1945,43.1,202732007.8427392
CoalOldUns,p80,1945,0.7,1737724.6797102191
hydND,p93,1945,44.0,206965390.8371351
CoalOldUns,p80,1945,2.0,4964927.656314912
o-g-s,p103,1945,0.6,589416.1434317196
o-g-s,p45,1945,4.9,4813565.1713590445
o-g-s,p87,1945,24.5,24067825.85679522
Gas-CT,p33,1945,0.8,642829.70614362
o-g-s,p53,1945,0.2,196472.04781057325
hydND,p1,1945,25.2,135799829.8512777
hydND,p103,1945,0.6,3546005.68572
Gas-CT,p81,1945,0.5,382303.3809669045
o-g-s,p46,1945,0.7,687652.1673370062
CoalOldUns,p70,1945,14.7,36492218.273914605
o-g-s,p59,1945,0.6,589416.1434317196
CoalOldUns,p92,1945,56.0,139017974.37681755
o-g-s,p33,1945,0.2,196472.04781057325
o-g-s,p75,1945,0.1,98236.02390528662
Gas-CC,p87,1945,5.6,4492977.212352159
hydND,p51,1946,21.0,104140536.82288024
o-g-s,p40,1946,0.2,196472.04781057325
o-g-s,p78,1946,26.5,26032546.334900953
hydND,p51,1946,21.0,104140536.82288024
o-g-s,p37,1946,1.0,982360.239052866
o-g-s,p40,1946,0.1,98236.02390528662
Gas-CT,p41,1946,0.8,603318.4060960152
Gas-CT,p55,1946,2.0,1498827.9091209115
Gas-CT,p50,1946,0.9,667676.5682261633
o-g-s,p112,1946,0.6,589416.1434317196
hydND,p75,1946,0.4,2384052.3696000003
o-g-s,p37,1946,1.0,982360.239052866
o-g-s,p37,1946,1.0,982360.239052866
o-g-s,p95,1946,1.1,1080596.262958153
Gas-CT,p70,1946,0.6,453537.4997534687
o-g-s,p42,1946,8.8,8644770.103665223
o-g-s,p53,1946,0.2,196472.04781057325
o-g-s,p83,1946,0.6,589416.1434317196
o-g-s,p81,1946,0.2,196472.04781057325
hydND,p16,1946,0.5,2448257.320917808
o-g-s,p101,1946,0.8,785888.191242293
o-g-s,p33,1946,0.2,196472.04781057325
o-g-s,p80,1946,0.7,687652.1673370062
o-g-s,p43,1946,0.8,785888.191242293
o-g-s,p45,1946,0.4,392944.0956211465
o-g-s,p55,1946,0.6,589416.1434317196
o-g-s,p42,1946,0.3,294708.0717158598
o-g-s,p70,1946,0.2,196472.04781057325
o-g-s,p81,1946,0.5,491180.11952643306
o-g-s,p34,1946,1.0,982360.239052866
o-g-s,p81,1946,0.5,491180.11952643306
o-g-s,p70,1946,0.5,491180.11952643306
hydND,p134,1946,1.6,8112140.779520988
o-g-s,p72,1946,1.0,982360.239052866
o-g-s,p45,1946,1.1,1080596.262958153
o-g-s,p106,1947,35.0,34382608.36685032
o-g-s,p87,1947,24.5,24067825.85679522
o-g-s,p45,1947,0.9,884124.2151475796
o-g-s,p105,1947,0.8,785888.191242293
hydND,p1,1947,25.2,135799829.8512777
o-g-s,p81,1947,45.6,44795626.900810696
o-g-s,p103,1947,0.9,884124.2151475796
o-g-s,p70,1947,0.5,491180.11952643306
o-g-s,p105,1947,0.8,785888.191242293
o-g-s,p103,1947,1.9,1866484.4542004457
Gas-CT,p40,1947,0.9,690573.1524980852
Gas-CT,p39,1947,0.8,649957.854935364
CoalOldUns,p121,1947,28.0,69508987.18840878
o-g-s,p109,1947,1.1,1080596.262958153
o-g-s,p58,1947,25.0,24559005.976321653
CoalOldUns,p46,1947,18.0,44684348.90683421
CoalOldUns,p46,1947,18.9,46918566.352175914
