i,t,country,depreciation_sch,eval_period,construction_sch,finance_diff_real
Gas-CC-CCS_mod,2039,can,20,20,3B,0
Gas-CC-CCS_mod,2040,can,20,20,3B,0
Gas-CC-CCS_mod,2041,can,20,20,3B,0
Gas-CC-CCS_mod,2042,can,20,20,3B,0
Gas-CC-CCS_mod,2043,can,20,20,3B,0
Gas-CC-CCS_mod,2044,can,20,20,3B,0
Gas-CC-CCS_mod,2045,can,20,20,3B,0
Gas-CC-CCS_mod,2046,can,20,20,3B,0
Gas-CC-CCS_mod,2047,can,20,20,3B,0
Gas-CC-CCS_mod,2048,can,20,20,3B,0
Gas-CC-CCS_mod,2049,can,20,20,3B,0
Gas-CC-CCS_mod,2050,can,20,20,3B,0
Gas-CC-CCS_mod,2010,mex,20,20,3B,0
Gas-CC-CCS_mod,2011,mex,20,20,3B,0
Gas-CC-CCS_mod,2012,mex,20,20,3B,0
Gas-CC-CCS_mod,2013,mex,20,20,3B,0
Gas-CC-CCS_mod,2014,mex,20,20,3B,0
Gas-CC-CCS_mod,2015,mex,20,20,3B,0
Gas-CC-CCS_mod,2016,mex,20,20,3B,0
Gas-CC-CCS_mod,2017,mex,20,20,3B,0
Gas-CC-CCS_mod,2018,mex,20,20,3B,0
Gas-CC-CCS_mod,2019,mex,20,20,3B,0
Gas-CC-CCS_mod,2020,mex,20,20,3B,0
Gas-CC-CCS_mod,2021,mex,20,20,3B,0
Gas-CC-CCS_mod,2022,mex,20,20,3B,0
Gas-CC-CCS_mod,2023,mex,20,20,3B,0
Gas-CC-CCS_mod,2024,mex,20,20,3B,0
Gas-CC-CCS_mod,2025,mex,20,20,3B,0
Gas-CC-CCS_mod,2026,mex,20,20,3B,0
Gas-CC-CCS_mod,2027,mex,20,20,3B,0
Gas-CC-CCS_mod,2028,mex,20,20,3B,0
Gas-CC-CCS_mod,2029,mex,20,20,3B,0
Gas-CC-CCS_mod,2030,mex,20,20,3B,0
Gas-CC-CCS_mod,2031,mex,20,20,3B,0
Gas-CC-CCS_mod,2032,mex,20,20,3B,0
Gas-CC-CCS_mod,2033,mex,20,20,3B,0
Gas-CC-CCS_mod,2034,mex,20,20,3B,0
Gas-CC-CCS_mod,2035,mex,20,20,3B,0
Gas-CC-CCS_mod,2036,mex,20,20,3B,0
Gas-CC-CCS_mod,2037,mex,20,20,3B,0
Gas-CC-CCS_mod,2038,mex,20,20,3B,0
Gas-CC-CCS_mod,2039,mex,20,20,3B,0
Gas-CC-CCS_mod,2040,mex,20,20,3B,0
Gas-CC-CCS_mod,2041,mex,20,20,3B,0
Gas-CC-CCS_mod,2042,mex,20,20,3B,0
Gas-CC-CCS_mod,2043,mex,20,20,3B,0
Gas-CC-CCS_mod,2044,mex,20,20,3B,0
Gas-CC-CCS_mod,2045,mex,20,20,3B,0
Gas-CC-CCS_mod,2046,mex,20,20,3B,0
Gas-CC-CCS_mod,2047,mex,20,20,3B,0
Gas-CC-CCS_mod,2048,mex,20,20,3B,0
Gas-CC-CCS_mod,2049,mex,20,20,3B,0
Gas-CC-CCS_mod,2050,mex,20,20,3B,0
Gas-CC-CCS_mod,2010,usa,20,20,3B,0
Gas-CC-CCS_mod,2011,usa,20,20,3B,0
Gas-CC-CCS_mod,2012,usa,20,20,3B,0
Gas-CC-CCS_mod,2013,usa,20,20,3B,0
Gas-CC-CCS_mod,2014,usa,20,20,3B,0
Gas-CC-CCS_mod,2015,usa,20,20,3B,0
Gas-CC-CCS_mod,2016,usa,20,20,3B,0
Gas-CC-CCS_mod,2017,usa,20,20,3B,0
Gas-CC-CCS_mod,2018,usa,20,20,3B,0
Gas-CC-CCS_mod,2019,usa,20,20,3B,0
Gas-CC-CCS_mod,2020,usa,20,20,3B,0
Gas-CC-CCS_mod,2021,usa,20,20,3B,0
Gas-CC-CCS_mod,2022,usa,20,20,3B,0
Gas-CC-CCS_mod,2023,usa,20,20,3B,0
Gas-CC-CCS_mod,2024,usa,20,20,3B,0
Gas-CC-CCS_mod,2025,usa,20,20,3B,0
Gas-CC-CCS_mod,2026,usa,20,20,3B,0
Gas-CC-CCS_mod,2027,usa,20,20,3B,0
Gas-CC-CCS_mod,2028,usa,20,20,3B,0
Gas-CC-CCS_mod,2029,usa,20,20,3B,0
Gas-CC-CCS_mod,2030,usa,20,20,3B,0
Gas-CC-CCS_mod,2031,usa,20,20,3B,0
Gas-CC-CCS_mod,2032,usa,20,20,3B,0
Gas-CC-CCS_mod,2033,usa,20,20,3B,0
Gas-CC-CCS_mod,2034,usa,20,20,3B,0
Gas-CC-CCS_mod,2035,usa,20,20,3B,0
Gas-CC-CCS_mod,2036,usa,20,20,3B,0
Gas-CC-CCS_mod,2037,usa,20,20,3B,0
Gas-CC-CCS_mod,2038,usa,20,20,3B,0
Gas-CC-CCS_mod,2039,usa,20,20,3B,0
Gas-CC-CCS_mod,2040,usa,20,20,3B,0
Gas-CC-CCS_mod,2041,usa,20,20,3B,0
Gas-CC-CCS_mod,2042,usa,20,20,3B,0
Gas-CC-CCS_mod,2043,usa,20,20,3B,0
Gas-CC-CCS_mod,2044,usa,20,20,3B,0
Gas-CC-CCS_mod,2045,usa,20,20,3B,0
Gas-CC-CCS_mod,2046,usa,20,20,3B,0
Gas-CC-CCS_mod,2047,usa,20,20,3B,0
Gas-CC-CCS_mod,2048,usa,20,20,3B,0
Gas-CC-CCS_mod,2049,usa,20,20,3B,0
Gas-CC-CCS_mod,2050,usa,20,20,3B,0
Gas-CC-CCS_max,2010,can,20,20,3B,0
Gas-CC-CCS_max,2011,can,20,20,3B,0
Gas-CC-CCS_max,2012,can,20,20,3B,0
Gas-CC-CCS_max,2013,can,20,20,3B,0
Gas-CC-CCS_max,2014,can,20,20,3B,0
Gas-CC-CCS_max,2015,can,20,20,3B,0
Gas-CC-CCS_max,2016,can,20,20,3B,0
Gas-CC-CCS_max,2017,can,20,20,3B,0
Gas-CC-CCS_max,2018,can,20,20,3B,0
Gas-CC-CCS_max,2019,can,20,20,3B,0
Gas-CC-CCS_max,2020,can,20,20,3B,0
Gas-CC-CCS_max,2021,can,20,20,3B,0
Gas-CC-CCS_max,2022,can,20,20,3B,0
Gas-CC-CCS_max,2023,can,20,20,3B,0
Gas-CC-CCS_max,2024,can,20,20,3B,0
Gas-CC-CCS_max,2025,can,20,20,3B,0
Gas-CC-CCS_max,2026,can,20,20,3B,0
Gas-CC-CCS_max,2027,can,20,20,3B,0
Gas-CC-CCS_max,2028,can,20,20,3B,0
Gas-CC-CCS_max,2029,can,20,20,3B,0
Gas-CC-CCS_max,2030,can,20,20,3B,0
Gas-CC-CCS_max,2031,can,20,20,3B,0
Gas-CC-CCS_max,2032,can,20,20,3B,0
Gas-CC-CCS_max,2033,can,20,20,3B,0
Gas-CC-CCS_max,2034,can,20,20,3B,0
Gas-CC-CCS_max,2035,can,20,20,3B,0
Gas-CC-CCS_max,2036,can,20,20,3B,0
Gas-CC-CCS_max,2037,can,20,20,3B,0
Gas-CC-CCS_max,2038,can,20,20,3B,0
Gas-CC-CCS_max,2039,can,20,20,3B,0
Gas-CC-CCS_max,2040,can,20,20,3B,0
Gas-CC-CCS_max,2041,can,20,20,3B,0
Gas-CC-CCS_max,2042,can,20,20,3B,0
Gas-CC-CCS_max,2043,can,20,20,3B,0
Gas-CC-CCS_max,2044,can,20,20,3B,0
Gas-CC-CCS_max,2045,can,20,20,3B,0
Gas-CC-CCS_max,2046,can,20,20,3B,0
Gas-CC-CCS_max,2047,can,20,20,3B,0
Gas-CC-CCS_max,2048,can,20,20,3B,0
Gas-CC-CCS_max,2049,can,20,20,3B,0
Gas-CC-CCS_max,2050,can,20,20,3B,0
Gas-CC-CCS_max,2010,mex,20,20,3B,0
Gas-CC-CCS_max,2011,mex,20,20,3B,0
Gas-CC-CCS_max,2012,mex,20,20,3B,0
Gas-CC-CCS_max,2013,mex,20,20,3B,0
Gas-CC-CCS_max,2014,mex,20,20,3B,0
Gas-CC-CCS_max,2015,mex,20,20,3B,0
Gas-CC-CCS_max,2016,mex,20,20,3B,0
Gas-CC-CCS_max,2017,mex,20,20,3B,0
Gas-CC-CCS_max,2018,mex,20,20,3B,0
Gas-CC-CCS_max,2019,mex,20,20,3B,0
Gas-CC-CCS_max,2020,mex,20,20,3B,0
Gas-CC-CCS_max,2021,mex,20,20,3B,0
Gas-CC-CCS_max,2022,mex,20,20,3B,0
Gas-CC-CCS_max,2023,mex,20,20,3B,0
Gas-CC-CCS_max,2024,mex,20,20,3B,0
Gas-CC-CCS_max,2025,mex,20,20,3B,0
Gas-CC-CCS_max,2026,mex,20,20,3B,0
Gas-CC-CCS_max,2027,mex,20,20,3B,0
Gas-CC-CCS_max,2028,mex,20,20,3B,0
Gas-CC-CCS_max,2029,mex,20,20,3B,0
Gas-CC-CCS_max,2030,mex,20,20,3B,0
Gas-CC-CCS_max,2031,mex,20,20,3B,0
Gas-CC-CCS_max,2032,mex,20,20,3B,0
Gas-CC-CCS_max,2033,mex,20,20,3B,0
Gas-CC-CCS_max,2034,mex,20,20,3B,0
Gas-CC-CCS_max,2035,mex,20,20,3B,0
Gas-CC-CCS_max,2036,mex,20,20,3B,0
Gas-CC-CCS_max,2037,mex,20,20,3B,0
Gas-CC-CCS_max,2038,mex,20,20,3B,0
Gas-CC-CCS_max,2039,mex,20,20,3B,0
Gas-CC-CCS_max,2040,mex,20,20,3B,0
Gas-CC-CCS_max,2041,mex,20,20,3B,0
Gas-CC-CCS_max,2042,mex,20,20,3B,0
Gas-CC-CCS_max,2043,mex,20,20,3B,0
Gas-CC-CCS_max,2044,mex,20,20,3B,0
Gas-CC-CCS_max,2045,mex,20,20,3B,0
Gas-CC-CCS_max,2046,mex,20,20,3B,0
Gas-CC-CCS_max,2047,mex,20,20,3B,0
Gas-CC-CCS_max,2048,mex,20,20,3B,0
Gas-CC-CCS_max,2049,mex,20,20,3B,0
Gas-CC-CCS_max,2050,mex,20,20,3B,0
Gas-CC-CCS_max,2010,usa,20,20,3B,0
Gas-CC-CCS_max,2011,usa,20,20,3B,0
Gas-CC-CCS_max,2012,usa,20,20,3B,0
Gas-CC-CCS_max,2013,usa,20,20,3B,0
Gas-CC-CCS_max,2014,usa,20,20,3B,0
Gas-CC-CCS_max,2015,usa,20,20,3B,0
Gas-CC-CCS_max,2016,usa,20,20,3B,0
Gas-CC-CCS_max,2017,usa,20,20,3B,0
Gas-CC-CCS_max,2018,usa,20,20,3B,0
Gas-CC-CCS_max,2019,usa,20,20,3B,0
Gas-CC-CCS_max,2020,usa,20,20,3B,0
Gas-CC-CCS_max,2021,usa,20,20,3B,0
Gas-CC-CCS_max,2022,usa,20,20,3B,0
Gas-CC-CCS_max,2023,usa,20,20,3B,0
Gas-CC-CCS_max,2024,usa,20,20,3B,0
Gas-CC-CCS_max,2025,usa,20,20,3B,0
Gas-CC-CCS_max,2026,usa,20,20,3B,0
Gas-CC-CCS_max,2027,usa,20,20,3B,0
Gas-CC-CCS_max,2028,usa,20,20,3B,0
Gas-CC-CCS_max,2029,usa,20,20,3B,0
Gas-CC-CCS_max,2030,usa,20,20,3B,0
Gas-CC-CCS_max,2031,usa,20,20,3B,0
Gas-CC-CCS_max,2032,usa,20,20,3B,0
Gas-CC-CCS_max,2033,usa,20,20,3B,0
Gas-CC-CCS_max,2034,usa,20,20,3B,0
Gas-CC-CCS_max,2035,usa,20,20,3B,0
Gas-CC-CCS_max,2036,usa,20,20,3B,0
Gas-CC-CCS_max,2037,usa,20,20,3B,0
Gas-CC-CCS_max,2038,usa,20,20,3B,0
Gas-CC-CCS_max,2039,usa,20,20,3B,0
Gas-CC-CCS_max,2040,usa,20,20,3B,0
Gas-CC-CCS_max,2041,usa,20,20,3B,0
Gas-CC-CCS_max,2042,usa,20,20,3B,0
Gas-CC-CCS_max,2043,usa,20,20,3B,0
Gas-CC-CCS_max,2044,usa,20,20,3B,0
Gas-CC-CCS_max,2045,usa,20,20,3B,0
Gas-CC-CCS_max,2046,usa,20,20,3B,0
Gas-CC-CCS_max,2047,usa,20,20,3B,0
Gas-CC-CCS_max,2048,usa,20,20,3B,0
Gas-CC-CCS_max,2049,usa,20,20,3B,0
Gas-CC-CCS_max,2050,usa,20,20,3B,0
Gas-CC-CCS-F1,2010,can,20,20,3B,0
Gas-CC-CCS-F1,2011,can,20,20,3B,0
Gas-CC-CCS-F1,2012,can,20,20,3B,0
Gas-CC-CCS-F1,2013,can,20,20,3B,0
Gas-CC-CCS-F1,2014,can,20,20,3B,0
Gas-CC-CCS-F1,2015,can,20,20,3B,0
Gas-CC-CCS-F1,2016,can,20,20,3B,0
Gas-CC-CCS-F1,2017,can,20,20,3B,0
Gas-CC-CCS-F1,2018,can,20,20,3B,0
Gas-CC-CCS-F1,2019,can,20,20,3B,0
Gas-CC-CCS-F1,2020,can,20,20,3B,0
Gas-CC-CCS-F1,2021,can,20,20,3B,0
Gas-CC-CCS-F1,2022,can,20,20,3B,0
Gas-CC-CCS-F1,2023,can,20,20,3B,0
Gas-CC-CCS-F1,2024,can,20,20,3B,0
Gas-CC-CCS-F1,2025,can,20,20,3B,0
Gas-CC-CCS-F1,2026,can,20,20,3B,0
Gas-CC-CCS-F1,2027,can,20,20,3B,0
Gas-CC-CCS-F1,2028,can,20,20,3B,0
Gas-CC-CCS-F1,2029,can,20,20,3B,0
Gas-CC-CCS-F1,2030,can,20,20,3B,0
Gas-CC-CCS-F1,2031,can,20,20,3B,0
Gas-CC-CCS-F1,2032,can,20,20,3B,0
Gas-CC-CCS-F1,2033,can,20,20,3B,0
Gas-CC-CCS-F1,2034,can,20,20,3B,0
Gas-CC-CCS-F1,2035,can,20,20,3B,0
Gas-CC-CCS-F1,2036,can,20,20,3B,0
Gas-CC-CCS-F1,2037,can,20,20,3B,0
Gas-CC-CCS-F1,2038,can,20,20,3B,0
Gas-CC-CCS-F1,2039,can,20,20,3B,0
Gas-CC-CCS-F1,2040,can,20,20,3B,0
Gas-CC-CCS-F1,2041,can,20,20,3B,0
Gas-CC-CCS-F1,2042,can,20,20,3B,0
Gas-CC-CCS-F1,2043,can,20,20,3B,0
Gas-CC-CCS-F1,2044,can,20,20,3B,0
Gas-CC-CCS-F1,2045,can,20,20,3B,0
Gas-CC-CCS-F1,2046,can,20,20,3B,0
Gas-CC-CCS-F1,2047,can,20,20,3B,0
Gas-CC-CCS-F1,2048,can,20,20,3B,0
Gas-CC-CCS-F1,2049,can,20,20,3B,0
Gas-CC-CCS-F1,2050,can,20,20,3B,0
Gas-CC-CCS-F1,2010,mex,20,20,3B,0
Gas-CC-CCS-F1,2011,mex,20,20,3B,0
Gas-CC-CCS-F1,2012,mex,20,20,3B,0
Gas-CC-CCS-F1,2013,mex,20,20,3B,0
Gas-CC-CCS-F1,2014,mex,20,20,3B,0
Gas-CC-CCS-F1,2015,mex,20,20,3B,0
Gas-CC-CCS-F1,2016,mex,20,20,3B,0
Gas-CC-CCS-F1,2017,mex,20,20,3B,0
Gas-CC-CCS-F1,2018,mex,20,20,3B,0
Gas-CC-CCS-F1,2019,mex,20,20,3B,0
Gas-CC-CCS-F1,2020,mex,20,20,3B,0
Gas-CC-CCS-F1,2021,mex,20,20,3B,0
Gas-CC-CCS-F1,2022,mex,20,20,3B,0
Gas-CC-CCS-F1,2023,mex,20,20,3B,0
Gas-CC-CCS-F1,2024,mex,20,20,3B,0
Gas-CC-CCS-F1,2025,mex,20,20,3B,0
Gas-CC-CCS-F1,2026,mex,20,20,3B,0
Gas-CC-CCS-F1,2027,mex,20,20,3B,0
Gas-CC-CCS-F1,2028,mex,20,20,3B,0
Gas-CC-CCS-F1,2029,mex,20,20,3B,0
Gas-CC-CCS-F1,2030,mex,20,20,3B,0
Gas-CC-CCS-F1,2031,mex,20,20,3B,0
Gas-CC-CCS-F1,2032,mex,20,20,3B,0
Gas-CC-CCS-F1,2033,mex,20,20,3B,0
Gas-CC-CCS-F1,2034,mex,20,20,3B,0
Gas-CC-CCS-F1,2035,mex,20,20,3B,0
Gas-CC-CCS-F1,2036,mex,20,20,3B,0
Gas-CC-CCS-F1,2037,mex,20,20,3B,0
Gas-CC-CCS-F1,2038,mex,20,20,3B,0
Gas-CC-CCS-F1,2039,mex,20,20,3B,0
Gas-CC-CCS-F1,2040,mex,20,20,3B,0
Gas-CC-CCS-F1,2041,mex,20,20,3B,0
Gas-CC-CCS-F1,2042,mex,20,20,3B,0
Gas-CC-CCS-F1,2043,mex,20,20,3B,0
Gas-CC-CCS-F1,2044,mex,20,20,3B,0
Gas-CC-CCS-F1,2045,mex,20,20,3B,0
Gas-CC-CCS-F1,2046,mex,20,20,3B,0
Gas-CC-CCS-F1,2047,mex,20,20,3B,0
Gas-CC-CCS-F1,2048,mex,20,20,3B,0
Gas-CC-CCS-F1,2049,mex,20,20,3B,0
Gas-CC-CCS-F1,2050,mex,20,20,3B,0
Gas-CC-CCS-F1,2010,usa,20,20,3B,0
Gas-CC-CCS-F1,2011,usa,20,20,3B,0
Gas-CC-CCS-F1,2012,usa,20,20,3B,0
Gas-CC-CCS-F1,2013,usa,20,20,3B,0
Gas-CC-CCS-F1,2014,usa,20,20,3B,0
Gas-CC-CCS-F1,2015,usa,20,20,3B,0
Gas-CC-CCS-F1,2016,usa,20,20,3B,0
Gas-CC-CCS-F1,2017,usa,20,20,3B,0
Gas-CC-CCS-F1,2018,usa,20,20,3B,0
Gas-CC-CCS-F1,2019,usa,20,20,3B,0
Gas-CC-CCS-F1,2020,usa,20,20,3B,0
Gas-CC-CCS-F1,2021,usa,20,20,3B,0
Gas-CC-CCS-F1,2022,usa,20,20,3B,0
Gas-CC-CCS-F1,2023,usa,20,20,3B,0
Gas-CC-CCS-F1,2024,usa,20,20,3B,0
Gas-CC-CCS-F1,2025,usa,20,20,3B,0
Gas-CC-CCS-F1,2026,usa,20,20,3B,0
Gas-CC-CCS-F1,2027,usa,20,20,3B,0
Gas-CC-CCS-F1,2028,usa,20,20,3B,0
Gas-CC-CCS-F1,2029,usa,20,20,3B,0
Gas-CC-CCS-F1,2030,usa,20,20,3B,0
Gas-CC-CCS-F1,2031,usa,20,20,3B,0
Gas-CC-CCS-F1,2032,usa,20,20,3B,0
Gas-CC-CCS-F1,2033,usa,20,20,3B,0
Gas-CC-CCS-F1,2034,usa,20,20,3B,0
Gas-CC-CCS-F1,2035,usa,20,20,3B,0
Gas-CC-CCS-F1,2036,usa,20,20,3B,0
Gas-CC-CCS-F1,2037,usa,20,20,3B,0
Gas-CC-CCS-F1,2038,usa,20,20,3B,0
Gas-CC-CCS-F1,2039,usa,20,20,3B,0
Gas-CC-CCS-F1,2040,usa,20,20,3B,0
Gas-CC-CCS-F1,2041,usa,20,20,3B,0
Gas-CC-CCS-F1,2042,usa,20,20,3B,0
Gas-CC-CCS-F1,2043,usa,20,20,3B,0
Gas-CC-CCS-F1,2044,usa,20,20,3B,0
Gas-CC-CCS-F1,2045,usa,20,20,3B,0
Gas-CC-CCS-F1,2046,usa,20,20,3B,0
Gas-CC-CCS-F1,2047,usa,20,20,3B,0
Gas-CC-CCS-F1,2048,usa,20,20,3B,0
Gas-CC-CCS-F1,2049,usa,20,20,3B,0
Gas-CC-CCS-F1,2050,usa,20,20,3B,0
Gas-CC-CCS-F2,2010,can,20,20,3B,0
Gas-CC-CCS-F2,2011,can,20,20,3B,0
Gas-CC-CCS-F2,2012,can,20,20,3B,0
Gas-CC-CCS-F2,2013,can,20,20,3B,0
Gas-CC-CCS-F2,2014,can,20,20,3B,0
Gas-CC-CCS-F2,2015,can,20,20,3B,0
Gas-CC-CCS-F2,2016,can,20,20,3B,0
Gas-CC-CCS-F2,2017,can,20,20,3B,0
Gas-CC-CCS-F2,2018,can,20,20,3B,0
Gas-CC-CCS-F2,2019,can,20,20,3B,0
Gas-CC-CCS-F2,2020,can,20,20,3B,0
Gas-CC-CCS-F2,2021,can,20,20,3B,0
Gas-CC-CCS-F2,2022,can,20,20,3B,0
Gas-CC-CCS-F2,2023,can,20,20,3B,0
Gas-CC-CCS-F2,2024,can,20,20,3B,0
Gas-CC-CCS-F2,2025,can,20,20,3B,0
Gas-CC-CCS-F2,2026,can,20,20,3B,0
Gas-CC-CCS-F2,2027,can,20,20,3B,0
Gas-CC-CCS-F2,2028,can,20,20,3B,0
Gas-CC-CCS-F2,2029,can,20,20,3B,0
Gas-CC-CCS-F2,2030,can,20,20,3B,0
Gas-CC-CCS-F2,2031,can,20,20,3B,0
Gas-CC-CCS-F2,2032,can,20,20,3B,0
Gas-CC-CCS-F2,2033,can,20,20,3B,0
Gas-CC-CCS-F2,2034,can,20,20,3B,0
Gas-CC-CCS-F2,2035,can,20,20,3B,0
Gas-CC-CCS-F2,2036,can,20,20,3B,0
Gas-CC-CCS-F2,2037,can,20,20,3B,0
Gas-CC-CCS-F2,2038,can,20,20,3B,0
Gas-CC-CCS-F2,2039,can,20,20,3B,0
Gas-CC-CCS-F2,2040,can,20,20,3B,0
Gas-CC-CCS-F2,2041,can,20,20,3B,0
Gas-CC-CCS-F2,2042,can,20,20,3B,0
Gas-CC-CCS-F2,2043,can,20,20,3B,0
Gas-CC-CCS-F2,2044,can,20,20,3B,0
Gas-CC-CCS-F2,2045,can,20,20,3B,0
Gas-CC-CCS-F2,2046,can,20,20,3B,0
Gas-CC-CCS-F2,2047,can,20,20,3B,0
Gas-CC-CCS-F2,2048,can,20,20,3B,0
Gas-CC-CCS-F2,2049,can,20,20,3B,0
Gas-CC-CCS-F2,2050,can,20,20,3B,0
Gas-CC-CCS-F2,2010,mex,20,20,3B,0
Gas-CC-CCS-F2,2011,mex,20,20,3B,0
Gas-CC-CCS-F2,2012,mex,20,20,3B,0
Gas-CC-CCS-F2,2013,mex,20,20,3B,0
Gas-CC-CCS-F2,2014,mex,20,20,3B,0
Gas-CC-CCS-F2,2015,mex,20,20,3B,0
Gas-CC-CCS-F2,2016,mex,20,20,3B,0
Gas-CC-CCS-F2,2017,mex,20,20,3B,0
Gas-CC-CCS-F2,2018,mex,20,20,3B,0
Gas-CC-CCS-F2,2019,mex,20,20,3B,0
Gas-CC-CCS-F2,2020,mex,20,20,3B,0
Gas-CC-CCS-F2,2021,mex,20,20,3B,0
Gas-CC-CCS-F2,2022,mex,20,20,3B,0
Gas-CC-CCS-F2,2023,mex,20,20,3B,0
Gas-CC-CCS-F2,2024,mex,20,20,3B,0
Gas-CC-CCS-F2,2025,mex,20,20,3B,0
Gas-CC-CCS-F2,2026,mex,20,20,3B,0
Gas-CC-CCS-F2,2027,mex,20,20,3B,0
Gas-CC-CCS-F2,2028,mex,20,20,3B,0
Gas-CC-CCS-F2,2029,mex,20,20,3B,0
Gas-CC-CCS-F2,2030,mex,20,20,3B,0
Gas-CC-CCS-F2,2031,mex,20,20,3B,0
Gas-CC-CCS-F2,2032,mex,20,20,3B,0
Gas-CC-CCS-F2,2033,mex,20,20,3B,0
Gas-CC-CCS-F2,2034,mex,20,20,3B,0
Gas-CC-CCS-F2,2035,mex,20,20,3B,0
Gas-CC-CCS-F2,2036,mex,20,20,3B,0
Gas-CC-CCS-F2,2037,mex,20,20,3B,0
Gas-CC-CCS-F2,2038,mex,20,20,3B,0
Gas-CC-CCS-F2,2039,mex,20,20,3B,0
Gas-CC-CCS-F2,2040,mex,20,20,3B,0
Gas-CC-CCS-F2,2041,mex,20,20,3B,0
Gas-CC-CCS-F2,2042,mex,20,20,3B,0
Gas-CC-CCS-F2,2043,mex,20,20,3B,0
Gas-CC-CCS-F2,2044,mex,20,20,3B,0
Gas-CC-CCS-F2,2045,mex,20,20,3B,0
Gas-CC-CCS-F2,2046,mex,20,20,3B,0
Gas-CC-CCS-F2,2047,mex,20,20,3B,0
Gas-CC-CCS-F2,2048,mex,20,20,3B,0
Gas-CC-CCS-F2,2049,mex,20,20,3B,0
Gas-CC-CCS-F2,2050,mex,20,20,3B,0
Gas-CC-CCS-F2,2010,usa,20,20,3B,0
Gas-CC-CCS-F2,2011,usa,20,20,3B,0
Gas-CC-CCS-F2,2012,usa,20,20,3B,0
Gas-CC-CCS-F2,2013,usa,20,20,3B,0
Gas-CC-CCS-F2,2014,usa,20,20,3B,0
Gas-CC-CCS-F2,2015,usa,20,20,3B,0
Gas-CC-CCS-F2,2016,usa,20,20,3B,0
Gas-CC-CCS-F2,2017,usa,20,20,3B,0
Gas-CC-CCS-F2,2018,usa,20,20,3B,0
Gas-CC-CCS-F2,2019,usa,20,20,3B,0
Gas-CC-CCS-F2,2020,usa,20,20,3B,0
Gas-CC-CCS-F2,2021,usa,20,20,3B,0
Gas-CC-CCS-F2,2022,usa,20,20,3B,0
Gas-CC-CCS-F2,2023,usa,20,20,3B,0
Gas-CC-CCS-F2,2024,usa,20,20,3B,0
Gas-CC-CCS-F2,2025,usa,20,20,3B,0
Gas-CC-CCS-F2,2026,usa,20,20,3B,0
Gas-CC-CCS-F2,2027,usa,20,20,3B,0
Gas-CC-CCS-F2,2028,usa,20,20,3B,0
Gas-CC-CCS-F2,2029,usa,20,20,3B,0
Gas-CC-CCS-F2,2030,usa,20,20,3B,0
Gas-CC-CCS-F2,2031,usa,20,20,3B,0
Gas-CC-CCS-F2,2032,usa,20,20,3B,0
Gas-CC-CCS-F2,2033,usa,20,20,3B,0
Gas-CC-CCS-F2,2034,usa,20,20,3B,0
Gas-CC-CCS-F2,2035,usa,20,20,3B,0
Gas-CC-CCS-F2,2036,usa,20,20,3B,0
Gas-CC-CCS-F2,2037,usa,20,20,3B,0
Gas-CC-CCS-F2,2038,usa,20,20,3B,0
Gas-CC-CCS-F2,2039,usa,20,20,3B,0
Gas-CC-CCS-F2,2040,usa,20,20,3B,0
Gas-CC-CCS-F2,2041,usa,20,20,3B,0
Gas-CC-CCS-F2,2042,usa,20,20,3B,0
Gas-CC-CCS-F2,2043,usa,20,20,3B,0
Gas-CC-CCS-F2,2044,usa,20,20,3B,0
Gas-CC-CCS-F2,2045,usa,20,20,3B,0
Gas-CC-CCS-F2,2046,usa,20,20,3B,0
Gas-CC-CCS-F2,2047,usa,20,20,3B,0
Gas-CC-CCS-F2,2048,usa,20,20,3B,0
Gas-CC-CCS-F2,2049,usa,20,20,3B,0
Gas-CC-CCS-F2,2050,usa,20,20,3B,0
Gas-CC-CCS-F3,2010,can,20,20,3B,0
Gas-CC-CCS-F3,2011,can,20,20,3B,0
Gas-CC-CCS-F3,2012,can,20,20,3B,0
Gas-CC-CCS-F3,2013,can,20,20,3B,0
Gas-CC-CCS-F3,2014,can,20,20,3B,0
Gas-CC-CCS-F3,2015,can,20,20,3B,0
Gas-CC-CCS-F3,2016,can,20,20,3B,0
Gas-CC-CCS-F3,2017,can,20,20,3B,0
Gas-CC-CCS-F3,2018,can,20,20,3B,0
Gas-CC-CCS-F3,2019,can,20,20,3B,0
Gas-CC-CCS-F3,2020,can,20,20,3B,0
Gas-CC-CCS-F3,2021,can,20,20,3B,0
Gas-CC-CCS-F3,2022,can,20,20,3B,0
Gas-CC-CCS-F3,2023,can,20,20,3B,0
Gas-CC-CCS-F3,2024,can,20,20,3B,0
Gas-CC-CCS-F3,2025,can,20,20,3B,0
Gas-CC-CCS-F3,2026,can,20,20,3B,0
Gas-CC-CCS-F3,2027,can,20,20,3B,0
Gas-CC-CCS-F3,2028,can,20,20,3B,0
Gas-CC-CCS-F3,2029,can,20,20,3B,0
Gas-CC-CCS-F3,2030,can,20,20,3B,0
Gas-CC-CCS-F3,2031,can,20,20,3B,0
Gas-CC-CCS-F3,2032,can,20,20,3B,0
Gas-CC-CCS-F3,2033,can,20,20,3B,0
Gas-CC-CCS-F3,2034,can,20,20,3B,0
Gas-CC-CCS-F3,2035,can,20,20,3B,0
Gas-CC-CCS-F3,2036,can,20,20,3B,0
Gas-CC-CCS-F3,2037,can,20,20,3B,0
